time,rv26,rv52,rv104,semivol_down52,range_hebdo_norm,iqr52,dd_from_ath,log_cap,log_price,t_years
2011-07-10,1.8682107198729245,,,,0.263810124458002,,-0.22425330098531793,18.412661445698696,2.682591361029069,0.9582477754962354
2011-07-17,1.8989839123989114,,,,0.2586693308930869,,-0.29665604694169,18.32291694780218,2.5846113497506233,0.9774127310061602
2011-07-24,1.9025281697878982,1.651602010008733,,0.5692976717244734,0.24846509247636483,0.583123332406688,-0.2576972020070897,18.384662822721094,2.6385225563999057,0.9965776865160849
2011-07-31,1.9177158139307477,1.656479054117065,,0.5570497601920481,0.24495260290044354,0.583123332406688,-0.2905674575442605,18.347756287461372,2.5932307274257487,1.0157426420260096
2011-08-07,1.938353788085568,1.7447518230859946,,0.7992055014694819,0.2557893983246458,0.6055501619424803,-0.5489799461233386,17.90191922645122,2.1402771168001484,1.0349075975359343
2011-08-14,1.9481947123893497,1.7504819939358878,,0.7992055014694819,0.2596450611045722,0.6055501619424803,-0.4266982603771923,18.14868019898785,2.380177487239553,1.054072553045859
2011-08-21,1.9044526117171374,1.7490189820536246,,0.7992055014694819,0.2532798664920428,0.6055501619424803,-0.39764487208566646,18.205175583973997,2.429612497784797,1.0732375085557837
2011-08-28,1.9586736289754387,1.7751274095754443,,0.8198931848775336,0.2585894303932318,0.6866015346642279,-0.5209126227640057,17.983075399547623,2.200648309644257,1.0924024640657084
2011-09-04,1.9713024418534808,1.78055815254799,,0.8137559069281298,0.25869835447349887,0.6866015346642279,-0.5648059620082138,17.893975265321952,2.104557308908065,1.111567419575633
2011-09-11,2.058341461197235,1.829941971342486,,0.8726433946552801,0.27484164307755693,0.7029657581091091,-0.6895034995217686,17.563167170482792,1.7669379436360841,1.1307323750855578
2011-09-18,2.041646820867276,1.839542173423228,,0.8526373439770764,0.2765960087999783,0.7029657581091091,-0.7221914020879769,17.45871951792036,1.6556976927761582,1.1498973305954825
2011-09-25,2.0426801949286624,1.8381488028237234,,0.8557764236094427,0.27655705730734514,0.7029657581091091,-0.7166517839765316,17.48501991606297,1.6754418995059772,1.1690622861054072
2011-10-02,2.044127987367659,1.841573592750047,,0.8437443253458242,0.27845950073091563,0.7029657581091091,-0.7343753765215139,17.42670421204501,1.6108494351124925,1.1882272416153319
2011-10-09,2.071392041970812,1.8212353076496641,,0.831505790792058,0.2843313211491227,0.7006765643300837,-0.781877820986248,17.235839109285973,1.4138206729123919,1.2073921971252566
2011-10-16,2.0275530574843232,1.8323233744962995,,0.8132365379614839,0.2787722909217726,0.7006765643300837,-0.8085032360215973,17.111185702675122,1.2836362231203933,1.2265571526351813
2011-10-23,1.9754130452081802,1.8429557392122253,,0.7962217183117303,0.2740519758604576,0.7006765643300837,-0.8330118428924492,16.979658513264354,1.146688207306056,1.2457221081451062
2011-10-30,1.7571921745949135,1.784669425381004,,0.7962217183117303,0.262346875794167,0.5999244589104037,-0.8271947632536797,17.019219624036534,1.1809304740832436,1.264887063655031
2011-11-06,1.7326686540676417,1.7115079160997995,,0.7815635751869486,0.25978984553670853,0.5772730616932579,-0.8428277013725256,16.93096998715941,1.0861079600120942,1.2840520191649556
2011-11-13,1.4944817174958216,1.6944726709648312,,0.7905983448395196,0.23843277045186276,0.5735339394420436,-0.8415729244563218,16.94539946524639,1.0940597091633961,1.3032169746748803
2011-11-20,1.543299446031379,1.729643071271691,,0.8117850125979105,0.23315723135009508,0.5772730616932579,-0.8831844773051258,16.647085173095256,0.7893612742761884,1.322381930184805
2011-11-27,1.5119511604093807,1.7302847751889914,,0.8098108003070329,0.2286544095582176,0.5772730616932579,-0.8685652027327009,16.77065378172334,0.9072762033054574,1.3415468856947297
2011-12-04,1.111083529416265,1.6984405732227623,,0.7937204045859035,0.21398311346258472,0.5735339394420436,-0.8504152611954413,16.906711267608994,1.0366283599257247,1.3607118412046544
2011-12-11,1.1153773305899946,1.7006453351665207,,0.7937204045859035,0.18927869573289208,0.5735339394420436,-0.8276263183382503,17.055370866498663,1.1784300009291226,1.379876796714579
2011-12-18,1.1176005757373875,1.7016111305644432,,0.7951917322966856,0.18129574525226863,0.5735339394420436,-0.8305577567473353,17.044156951053132,1.1612774339084753,1.3990417522245038
2011-12-25,1.2206930890989829,1.716772970803733,,0.7951917322966856,0.1850263435335832,0.5777277321064965,-0.7753934021072846,17.332621776518387,1.4431157309924099,1.4182067077344285
2012-01-01,1.2813079203125928,1.7238280150904601,,0.7951917322966856,0.19050955846284862,0.5777277321064965,-0.719108640658178,17.56288466491567,1.666733285944583,1.4373716632443532
2012-01-08,1.3652047836017027,1.7400818186438356,,0.7951917322966856,0.19775472030544286,0.5788328659553748,-0.6235227544641773,17.862766378947896,1.9596229215172996,1.4565366187542779
2012-01-15,1.3615349693387122,1.7368988521395672,,0.7982060593858826,0.1988420349531805,0.5788328659553748,-0.6261608248287078,17.862173061717318,1.9525910049490574,1.4757015742642026
2012-01-22,1.3618733889253198,1.7429613222781895,,0.7822931883630762,0.2046054700935889,0.5788328659553748,-0.6656276481340855,17.757079392206403,1.8410205108931443,1.4948665297741273
2012-01-29,1.3733354028548896,1.7550107770663093,,0.7684016011442476,0.21035136670353866,0.5788328659553748,-0.7139847181955524,17.607261296491846,1.6848105552026247,1.514031485284052
2012-02-05,1.232018219244161,1.6503574529827327,,0.7684016011442476,0.18699691709690927,0.4847528590746836,-0.6987760148206745,17.665609463091428,1.736619437752321,1.5331964407939767
2012-02-12,1.1733503286544866,1.646895207937253,,0.7654905067738887,0.1793798447050279,0.4847528590746836,-0.7072119472711124,17.64334104613386,1.7082142906606854,1.5523613963039014
2012-02-19,1.2019139475286804,1.652177496102467,,0.7733279078133563,0.18620726570008858,0.4876444024570533,-0.7671343365890725,17.42050680854117,1.4792270483388934,1.571526351813826
2012-02-26,1.1858005990338367,1.6543193621546137,,0.7733279078133563,0.1799635382453625,0.4876444024570533,-0.7386534203417818,17.54218579186159,1.594612730792977,1.5906913073237507
2012-03-04,1.1809608671980754,1.6545373395703937,,0.7713427773479523,0.17897129832343595,0.4876444024570533,-0.743548680896816,17.529354376216684,1.5757041704547656,1.6098562628336757
2012-03-11,1.0852063085323114,1.6544929539835371,,0.7713427773479523,0.16136459132681497,0.4876444024570533,-0.7404779209189432,17.547479322119415,1.5876070950781456,1.6290212183436004
2012-03-18,1.0798300915049848,1.639913899536339,,0.7809368786630128,0.15520483688627945,0.4847313832729809,-0.7204186460871407,17.62816097989792,1.6620586326259001,1.648186173853525
2012-03-25,1.098991589323424,1.6487320781584607,,0.7671237477887055,0.15175788908476956,0.4847313832729809,-0.7585021055622643,17.48802986640712,1.5156260672978688,1.6673511293634498
2012-04-01,1.098423044062248,1.6464510789780422,,0.7755510187108658,0.15089945641590574,0.4847313832729809,-0.7457141180746327,17.545763791595537,1.5672244664152364,1.6865160848733745
2012-04-08,1.0602590695222955,1.6440465428853073,,0.7890295594184169,0.1433559550682071,0.4847313832729809,-0.7464837051721092,17.547996276485154,1.5641934132929431,1.7056810403832992
2012-04-15,1.041893599863967,1.6006930221355136,,0.7890295594184169,0.13835819305787972,0.470591385968624,-0.7367871488965732,17.59083544189372,1.6017283375675682,1.7248459958932238
2012-04-22,1.0192911692004614,1.5564826026569205,,0.7890295594184169,0.12997187388906706,0.4313026937812039,-0.7243729918872319,17.642706334613887,1.6478138447720507,1.7440109514031485
2012-04-29,1.0248133654355251,1.425103613209227,,0.7792109770243835,0.11954987191991277,0.4173179465737368,-0.739916788565983,17.590417156941218,1.5897669367169407,1.7631759069130732
2012-05-06,1.0119141122295319,1.4092408180850817,,0.7792109770243835,0.11697124383066188,0.4173179465737368,-0.7322142166580876,17.62603745209024,1.6189526579267677,1.782340862422998
2012-05-13,1.0134560375211212,1.2782046783899017,,0.7766513580011508,0.11534118453130741,0.4083828451064379,-0.7376786690874552,17.611280668780633,1.598335519073179,1.8015058179329226
2012-05-20,0.8943663596672651,1.2784555292874669,,0.7816707331279891,0.10843271444004057,0.4083828451064379,-0.7297526867249498,17.64624446717753,1.6281028277695369,1.8206707734428473
2012-05-27,0.8859436921409524,1.2569339074240078,,0.7816707331279891,0.10543575224756238,0.3336220427671119,-0.7276086625200602,17.659206403543788,1.6360050859628417,1.839835728952772
2012-06-03,0.8734101656305081,1.044278757443134,,0.7816707331279891,0.09877235774289811,0.3233652560453705,-0.7234660497757457,17.679793819589797,1.6510989119735986,1.8590006844626967
2012-06-10,0.856798227170477,1.035049631687647,,0.7816707331279891,0.09690315564981591,0.32115531541030984,-0.7104587976856154,17.73160197890987,1.6970629221432425,1.8781656399726214
2012-06-17,0.8681121852173745,1.0446740208374985,,0.7938146256829608,0.10167640415398699,0.3221119189808751,-0.6710918363521766,17.86494177248493,1.8245438868781638,1.8973305954825461
2012-06-24,0.7820742972584158,1.0444167764132268,,0.8057211949792789,0.09756175258132667,0.3221119189808751,-0.6631063512165389,17.894513404305634,1.8485326112284575,1.9164955509924708
2012-07-01,0.7214744003576046,1.04539965060815,,0.8162493349628143,0.09025622889365435,0.3221119189808751,-0.6484451346735691,17.942594329198243,1.8911311011197898,1.9356605065023955
2012-07-08,0.5893205926785414,1.045429826445022,,0.826754814402667,0.08021884050295844,0.3221119189808751,-0.6394554108292685,17.973599653046602,1.9163809490240284,1.9548254620123204
2012-07-15,0.6119783816102111,1.0498656901681809,,0.8439354797643522,0.0790977991126204,0.3221119189808751,-0.5953752627094411,18.09456622770934,2.031725375907312,1.9739904175222451
2012-07-22,0.6055567975784146,1.0547656934357736,1.4434006734124016,0.8439354797643522,0.07500882429870089,0.3221119189808751,-0.548726937355104,18.20924322416556,2.140837929623017,1.9931553730321698
2012-07-29,0.5531918731831748,1.0547795719976025,1.4399825399914898,0.8528990348132371,0.06894715215559878,0.3221119189808751,-0.5359356236237627,18.243103725771082,2.168788597720188,2.0123203285420943
2012-08-05,0.6155214254677718,0.975330196446879,1.4441290238078415,0.6978473164539803,0.07142842612462175,0.2957889092193557,-0.4267886251451076,18.459867287136774,2.380019853162871,2.0314852840520192
2012-08-12,0.6136243701284204,0.9479788469862886,1.4441512662411642,0.6978473164539803,0.07065553854317318,0.28439725408600347,-0.38501520517914845,18.536027260099996,2.450362856559918,2.0506502395619437
2012-08-19,0.7777371352715701,1.0249367111748582,1.4774186476517959,0.8002501911124204,0.08868208149929872,0.3221119189808751,-0.5845855852255298,18.149417764895016,2.058041924717137,2.0698151950718686
2012-08-26,0.8613565682054647,1.0438473866739437,1.4870603188368623,0.8040494878341545,0.08602267336139259,0.2957889092193557,-0.4405596936967464,18.452879529701306,2.3557021438406487,2.088980150581793
2012-09-02,0.862896754059099,1.0395606942027982,1.4868724013073302,0.8169970619129355,0.08692667844904713,0.2957889092193557,-0.4575046320606223,18.42763647743203,2.324944859945142,2.108145106091718
2012-09-09,0.8653270110013332,0.9817162660254733,1.4865570104800356,0.7556763891250798,0.08854579224585028,0.28604080294174683,-0.413155938532515,18.511952513771398,2.403524444086193,2.127310061601643
2012-09-16,0.8650716543072493,0.9752910919639389,1.486475577842781,0.776377965382056,0.08750923531489845,0.28604080294174683,-0.36939947181404864,18.58913790057937,2.4754378976308753,2.1464750171115674
2012-09-23,0.8249195369970502,0.9753113099442547,1.485954226738964,0.776377965382056,0.08704169103268534,0.28604080294174683,-0.35462230132397965,18.617869998303767,2.498601037681333,2.1656399726214923
2012-09-30,0.8251001934811316,0.9718586739196804,1.4853908983871686,0.7941291941805921,0.08588281229082483,0.28604080294174683,-0.3426245448214127,18.641658837248848,2.5170206372553054,2.184804928131417
2012-10-07,0.8309370502977699,0.9491215210494574,1.4571829704353527,0.7891153630078801,0.0871858461390648,0.27682835177718823,-0.3700845667403575,18.60373162286002,2.474350890381905,2.2039698836413417
2012-10-14,0.8344177420481048,0.93757801389787,1.4579105525744327,0.8017192487033549,0.08776819922043458,0.2749669562035797,-0.38193694918490084,18.589820727108712,2.4553557891538254,2.223134839151266
2012-10-21,0.8353949383394083,0.9237098093174441,1.45727618653065,0.8236950565975358,0.08557645437330738,0.2504523886225215,-0.38157443498891663,18.59569067331838,2.4559421499204848,2.242299794661191
2012-10-28,0.8421521088169571,0.930163113652106,1.4207367005114502,0.7994605817944923,0.08942837325176244,0.2504523886225215,-0.43183661257677164,18.51628089035578,2.371174344198405,2.2614647501711156
2012-11-04,0.8427259627222766,0.9225462268406905,1.3694938654138837,0.8240429608762928,0.09027441324732391,0.24944691778761457,-0.42722546450172494,18.529354565673025,2.3792574714026253,2.2806297056810405
2012-11-11,0.8404023992533819,0.9226250143531115,1.359720837876352,0.8240429608762928,0.08994155143137549,0.24944691778761457,-0.4248404564825078,18.53857682709611,2.383412782225022,2.299794661190965
2012-11-18,0.8426016558375288,0.8603102766740021,1.3596274985648893,0.7532336717058759,0.09174293018609572,0.22265240852046786,-0.3811383838943956,18.61653121332251,2.456647000207838,2.31895961670089
2012-11-25,0.843634689657867,0.8568304756455065,1.3592714317695733,0.7532336717058759,0.09393173723824051,0.22265240852046786,-0.3353000908759195,18.693002925661197,2.5281009872579054,2.3381245722108144
2012-12-02,0.8448376440543904,0.8515556275172675,1.339306509527823,0.7435644207886195,0.09430084985409017,0.22246528933193327,-0.336984148672279,18.694016887990138,2.5255642113159,2.3572895277207393
2012-12-09,0.8458964695514137,0.8446155368304051,1.3391193236924073,0.7435644207886195,0.09416683249862645,0.20836715246222048,-0.2919677232689357,18.76187098028235,2.5912549941853626,2.3764544832306638
2012-12-16,0.8359451152859896,0.843906244115143,1.3389687186954957,0.7485484848163797,0.08957644611298009,0.20836715246222048,-0.29269184578037954,18.76293535966854,2.590231745560805,2.3956194387405887
2012-12-23,0.8370388057042794,0.8034142396776264,1.338571683419788,0.738335702251048,0.08811917714720822,0.19747727285238653,-0.29347461535093433,18.763975115409302,2.589124444553981,2.414784394250513
2012-12-30,0.8371874297454877,0.7767272754123501,1.3372883352077887,0.738335702251048,0.08626992154197313,0.1968169555219088,-0.28674214491684935,18.775924301247855,2.598608316045924,2.433949349760438
2013-01-06,0.8378072450305037,0.7244094792647757,1.3372105474647622,0.738335702251048,0.08499692511156245,0.18815497271362247,-0.28358658776912093,18.7828661017755,2.6030227046458596,2.4531143052703626
2013-01-13,0.8282643144190308,0.7249701733992387,1.3332653963894385,0.7504830359252342,0.08380276146827395,0.18815497271362247,-0.2487703161401491,18.832550447728927,2.6504767552963124,2.4722792607802875
2013-01-20,0.8272872031112775,0.719154370204422,1.3323036932127532,0.7726016767533784,0.08452182953010148,0.16515359887174816,-0.16607578554191715,18.939148367515763,2.754907841203059,2.4914442162902124
2013-01-27,0.8403520074096192,0.7051386235471587,1.3336346915382071,0.7840934517146491,0.08527084733115776,0.15619974014213697,-0.05228165249580563,19.069405117682813,2.882822669250291,2.510609171800137
2013-02-03,0.8139914269475574,0.7145026712425546,1.266057102748952,0.7840934517146491,0.08208737876340397,0.15686005747261467,0.0,19.2135014807657,3.0242682073694893,2.529774127310062
2013-02-10,0.8307705169499051,0.7231224467478216,1.2657260626329672,0.8086931837451207,0.08525595758994887,0.16774993708244867,0.0,19.365649218169885,3.173890565855854,2.5489390828199863
2013-02-17,0.5652036064904559,0.6793734183380347,1.2571008408961075,0.7732061552818832,0.06172067779176335,0.15640096467973122,0.0,19.487624979285474,3.2931388361257263,2.568104038329911
2013-02-24,0.4392832983743822,0.6781072308264842,1.2581054522279171,0.7732061552818832,0.06328568668740572,0.15640096467973122,0.0,19.594497831885253,3.3972846867919197,2.5872689938398357
2013-03-03,0.44930409963817636,0.6842513797297687,1.2600111207225555,0.801351709167901,0.06455066708119711,0.15761471110731592,0.0,19.73951528417761,3.5395595182302646,2.6064339493497606
2013-03-10,0.5655099205857109,0.7287873593605484,1.27271127859496,0.801351709167901,0.07055737228064402,0.16983573650331632,0.0,20.03266578905248,3.8300759856481226,2.625598904859685
2013-03-17,0.5662469277350644,0.7282492246428456,1.2627227246655346,0.801351709167901,0.0712307938763531,0.16983573650331632,0.0,20.062540606036197,3.857218285485113,2.64476386036961
2013-03-24,0.7609441034322206,0.7935220464290353,1.2895917793835319,0.8188170848893543,0.08024907128874788,0.162646837197468,0.0,20.480936825546422,4.27235718508086,2.6639288158795345
2013-03-31,0.808326831092269,0.8226101666294614,1.2976170708233985,0.8188170848893543,0.08736751304266402,0.16934254087260037,0.0,20.753367809023107,4.542222275671683,2.6830937713894594
2013-04-07,1.0294764288089984,0.9566625005548778,1.3434149329187322,0.8512350993053697,0.09786310189362571,0.22552530083808864,0.0,21.306702477051413,5.092843130505161,2.702258726899384
2013-04-14,1.4285013593388785,1.169964277020456,1.3984427372706378,1.4258561071906437,0.16031270626344296,0.23481363513836562,-0.45434275099876364,20.70360391523763,4.487078881068991,2.7214236824093088
2013-04-21,1.4535629469233164,1.1927104277117735,1.386633040027699,1.4258561071906437,0.17887942127393902,0.29374497646732295,-0.2724492935871844,20.99384445427987,4.774771547676288,2.7405886379192332
2013-04-28,1.4315656181504177,1.1884011338404779,1.3207545525738391,1.4962503862611969,0.18104375882844687,0.28445664216704597,-0.17333903065760192,21.124150912033553,4.902482510065674,2.759753593429158
2013-05-05,1.4672405832128892,1.2061380976246312,1.320447041559774,1.4204777132128432,0.19453206010744498,0.29374497646732295,-0.28469676553261325,20.981869465867266,4.757794408460477,2.7789185489390826
2013-05-12,1.469689518644449,1.2056941825665155,1.260013567436436,1.4230676737080303,0.19581153249107222,0.29358277270477207,-0.29454029312327723,20.970673622369954,4.743937508324115,2.7980835044490076
2013-05-19,1.4730813254044526,1.2060386214178807,1.2593434027072679,1.4230676737080303,0.19658967858738502,0.29358277270477207,-0.28134916377331565,20.991625407113045,4.7624634671273025,2.817248459958932
2013-05-26,1.4730575640067394,1.20569537979957,1.2527675658425619,1.4230676737080303,0.19785414617907537,0.29358277270477207,-0.2007563332886988,21.100389172522505,4.868753715391919,2.836413415468857
2013-06-02,1.4826965511901995,1.2109718892499601,1.1646334019715565,1.3629804050639325,0.1986973938476017,0.3054802076516193,-0.24700619355552633,21.0436060746721,4.809144854115749,2.855578370978782
2013-06-09,1.5394138288352852,1.2397423462959785,1.172582735419314,1.316885025799373,0.20514022631162032,0.32191665691190147,-0.38653825673873354,20.841538034378043,4.6042057555572935,2.8747433264887063
2013-06-16,1.5402653812860418,1.2392053061174948,1.1709708014131006,1.2843588315306647,0.20721075059014368,0.32191665691190147,-0.39185136957511113,20.835677939796902,4.595507161549891,2.8939082819986313
2013-06-23,1.5389206094632013,1.2395253194456475,1.1694183440039254,1.2843588315306647,0.20802859793289188,0.32191665691190147,-0.3840136294464528,20.850879167225692,4.608312689087005,2.9130732375085557
2013-06-30,1.5601342786969707,1.2507546337808766,1.171963732830533,1.2376401179503642,0.21217637186769406,0.34625361835349716,-0.4505392027437739,20.73910284301956,4.49402528024886,2.9322381930184807
2013-07-07,1.6105257214336903,1.2785563782251517,1.1824007475101184,1.2093962644512333,0.22287594253982979,0.3753371556025464,-0.5572088315762496,20.525941962799752,4.2781861073161265,2.951403148528405
2013-07-14,1.6252436058367474,1.2886940370316526,1.1884148609528975,1.2093962644512333,0.22858405909309132,0.3762566138564595,-0.4480132216228566,20.74906303050247,4.49861194529794,2.97056810403833
2013-07-21,1.6330409678634483,1.2906164096115749,1.1890671501476102,1.17796871381901,0.2291333883368192,0.3762566138564595,-0.4739749134857051,20.703575826213097,4.4504367561164155,2.9897330595482545
2013-07-28,1.630606410562469,1.2909733332462852,1.1890165943345286,1.17796871381901,0.22974347641290077,0.3762566138564595,-0.4304907523761361,20.785453968959185,4.5298628724239265,3.0088980150581794
2013-08-04,1.626851537115172,1.2798593368074556,1.1404004474995129,1.17796871381901,0.22829410019417182,0.3762566138564595,-0.408264220265247,20.82653072434012,4.568148068761879,3.028062970568104
2013-08-11,1.6251513682385659,1.2811093792848416,1.1302836990486826,1.1541696946146403,0.22484731069939976,0.3762566138564595,-0.4211235466747376,20.80757734978494,4.546176926923703,3.047227926078029
2013-08-18,1.6222085931666663,1.202775491047267,1.1303007467802566,1.0698267221428197,0.22240067820253734,0.34717307660741026,-0.3909936072988759,20.86110541172556,4.596916616224008,3.0663928815879533
2013-08-25,1.6245315040381416,1.1789449979752429,1.1187471756692022,1.0698267221428197,0.22134228149463078,0.29559740130975737,-0.30561236942933223,20.99513069937873,4.728118201592231,3.0855578370978782
2013-09-01,1.6246792913430854,1.1803142266680657,1.118559731121141,1.0979521162756336,0.22201971125712266,0.29559740130975737,-0.1984366172492481,21.141570363652793,4.871651900609094,3.1047227926078027
2013-09-08,1.598792242132229,1.1892831981743173,1.0918253760751184,1.0630895448844568,0.2170558274219158,0.31225523322930354,-0.27506428677964745,21.04374480491454,4.771170831025953,3.1238877481177276
2013-09-15,1.5990177786225899,1.1890472087204211,1.0874059027239786,1.0630895448844568,0.21580876625127077,0.31225523322930354,-0.2319636658962977,21.104514753885095,4.8289248935824745,3.143052703627652
2013-09-22,1.5003468378293483,1.190419191265859,1.0878723594248965,1.041102654594053,0.20614846344519921,0.31225523322930354,-0.2439468173916003,21.091519404763474,4.813199572593905,3.162217659137577
2013-09-29,1.4552436162958742,1.19019487181046,1.0857665087353316,1.041102654594053,0.19941015981884533,0.31225523322930354,-0.21948480692529537,21.12615876911432,4.845042057111866,3.1813826146475015
2013-10-06,1.2209920902414424,1.1897929411662882,1.0746355635015101,1.0419916831168523,0.1927821661065893,0.31225523322930354,-0.24793616366248195,21.09183391369678,4.807909060616717,3.2005475701574264
2013-10-13,0.8567374663432054,1.1884377571795153,1.0687787064514669,1.0649075861912793,0.13129003864067,0.31225523322930354,-0.1868967884582059,21.17263724162004,4.8859459044791,3.2197125256673513
2013-10-20,0.8212406229126857,1.2012812743627685,1.070446428500937,1.0649075861912793,0.11903556683711104,0.32709760809745075,0.0,21.404852840344635,5.114996216814916,3.238877481177276
2013-10-27,0.8302610668902493,1.19760326780724,1.0736611754956198,1.0994992834735644,0.11598913775293808,0.32458171365285976,0.0,21.56365396138299,5.270669323907454,3.2580424366872007
2013-11-03,0.8008125273684729,1.196801496262008,1.0697027985845706,1.0994992834735644,0.10286888085492421,0.32458171365285976,0.0,21.644217479331896,5.34841801742477,3.277207392197125
