entree,prix,mfe,mae_abs,max_dd_apres
2015-02-01,227.111301285798,459.35299233998944,-0.02909540154420409,-0.834008471212392
2019-04-14,5156.80404061952,22.953550947616055,-0.0015774159975590063,-0.7501724024403875
2020-04-26,7684.06852168322,15.075308017528418,0.0,-0.7501724024403875
2023-11-05,35105.0420265926,2.5186902274687744,0.0,-0.46784718312047946
2026-03-22,68018.1534815897,0.20933569830288357,-0.03015961155463065,-0.05785643394636131
