time,equity
2014-07-13,1.0
2014-07-20,0.992653988945631
2014-07-27,0.9391938708118239
2014-08-03,0.9315388571402394
2014-08-10,0.93569803510523
2014-08-17,0.7902584892734162
2014-08-24,0.807192119413931
2014-08-31,0.7596917727808551
2014-09-07,0.759460100732213
2014-09-14,0.7551458579992186
2014-09-21,0.635688118498233
2014-09-28,0.5962286840074603
2014-10-05,0.5125237180797917
2014-10-12,0.5999139408909737
2014-10-19,0.6170812222631552
2014-10-26,0.5605581035946692
2014-11-02,0.5147817905389332
2014-11-09,0.5772726628562797
2014-11-16,0.619496501053552
2014-11-23,0.5838822053397865
2014-11-30,0.6012144408998784
2014-12-07,0.5979588717954909
2014-12-14,0.5653173999159179
2014-12-21,0.5096126813146805
2014-12-28,0.5032904984835416
2015-01-04,0.4180738417486219
2015-01-11,0.4266802068518878
2015-01-18,0.33519708968531603
2015-01-25,0.40407642473185723
2015-02-01,0.3605652402521415
2015-02-08,0.35568282909680676
2015-02-15,0.37220960304632084
2015-02-22,0.37577358416783213
2015-03-01,0.41381388411811343
2015-03-08,0.4371307098371276
2015-03-15,0.45607430008583966
2015-03-22,0.4269086651638198
2015-03-29,0.3857389558045078
2015-04-05,0.41454546550801824
2015-04-12,0.37648860463012107
2015-04-19,0.35448917527878665
2015-04-26,0.350074449804123
2015-05-03,0.3817645762832802
2015-05-10,0.3821888424185235
2015-05-17,0.37620702617786184
2015-05-24,0.38215752576749945
2015-05-31,0.36427906260165105
2015-06-07,0.3546916764151492
2015-06-14,0.36913170342968876
2015-06-21,0.38785468389886696
2015-06-28,0.39540859546419366
2015-07-05,0.430723770557556
2015-07-12,0.4945132110230201
2015-07-19,0.43704173289456394
2015-07-26,0.46567095586371876
2015-08-02,0.44837891636953253
2015-08-09,0.4228485066626594
2015-08-16,0.41108237173702455
2015-08-23,0.363044733464076
2015-08-30,0.3635948396375949
2015-09-06,0.38230630734851573
2015-09-13,0.36602272298451805
2015-09-20,0.3673142260616486
2015-09-27,0.37030050704135925
2015-10-04,0.3802605906498822
2015-10-11,0.3945669685289464
2015-10-18,0.4183073839535609
2015-10-25,0.45413669799965106
2015-11-01,0.5236814203675907
2015-11-08,0.5912279199342507
2015-11-15,0.5079224297841889
2015-11-22,0.5139378137297959
2015-11-29,0.59012846938246
2015-12-06,0.6244392318246389
2015-12-13,0.6896653285852234
2015-12-20,0.7019701738899908
2015-12-27,0.6710940915124445
2016-01-03,0.6828905219995384
2016-01-10,0.7121725450386592
2016-01-17,0.6072341826668957
2016-01-24,0.6405182710563412
2016-01-31,0.5816094481405932
2016-02-07,0.5955998739925703
2016-02-14,0.6448107729324055
2016-02-21,0.6965161182600887
2016-02-28,0.6875995184930704
2016-03-06,0.6409282897182935
2016-03-13,0.6537890721778257
2016-03-20,0.6541876767623049
2016-03-27,0.675458548058028
2016-04-03,0.6669149885654297
2016-04-10,0.6699011483630962
2016-04-17,0.6816264452678991
2016-04-24,0.7356734579760323
2016-05-01,0.7223817250223162
2016-05-08,0.7324918795108741
2016-05-15,0.7316644914659631
2016-05-22,0.6994374184782246
2016-05-29,0.837545677987651
2016-06-05,0.913096968168211
2016-06-12,1.0643247876679707
2016-06-19,1.2173307706120566
2016-06-26,1.0008866696334495
2016-07-03,1.0518742552854137
2016-07-10,1.0318850035389941
2016-07-17,1.081307863516196
2016-07-24,1.0500388042817632
2016-07-31,0.9919487878477796
2016-08-07,0.9442057796432975
2016-08-14,0.9071424993562478
2016-08-21,0.9220742220561086
2016-08-28,0.9130455207298227
2016-09-04,0.9693005531656962
2016-09-11,0.9656613633676577
2016-09-18,0.9708795105860634
2016-09-25,0.9535373515526093
2016-10-02,0.9712210350867594
2016-10-09,0.9797186840284215
2016-10-16,1.0206981965900483
2016-10-23,1.0350643857883526
2016-10-30,1.1102720028530217
2016-11-06,1.1365684093723318
2016-11-13,1.1170876713563425
2016-11-20,1.1595156871962524
2016-11-27,1.1553724926419933
2016-12-04,1.2167163739302655
2016-12-11,1.2232510141255415
2016-12-18,1.2552205192465253
2016-12-25,1.4225079766712765
2017-01-01,1.5832604403071313
2017-01-08,1.4486745940651309
2017-01-15,1.3090630407548698
2017-01-22,1.464522291483184
2017-01-29,1.4536708589069476
2017-02-05,1.6107428727635997
2017-02-12,1.5976110592827921
2017-02-19,1.6809448523996113
2017-02-26,1.8761015407332944
2017-03-05,2.0262308590952767
2017-03-12,1.9555417965787025
2017-03-19,1.6197166708290536
2017-03-26,1.528806362076684
2017-04-02,1.7552079993355707
2017-04-09,1.9267833996731953
2017-04-16,1.8633696869231917
2017-04-23,1.9845207286616213
2017-04-30,2.1940142501678714
2017-05-07,2.423125149127105
2017-05-14,2.8491230997642716
2017-05-21,3.2470252930654797
2017-05-28,3.533555411648728
2017-06-04,4.008717325266845
2017-06-11,4.721906752459258
2017-06-18,3.9820777441853505
2017-06-25,3.965431181691155
2017-07-02,3.998998509821784
2017-07-09,3.978837432327306
2017-07-16,3.0335340585557877
2017-07-23,4.371090430163038
2017-07-30,4.364963289648414
2017-08-06,5.128180766911971
2017-08-13,6.451750285496226
2017-08-20,6.4866926397585924
2017-08-27,6.898032575068108
2017-09-03,7.34318841647291
2017-09-10,6.766165419250462
2017-09-17,5.892997470360056
2017-09-24,5.8374956356485885
2017-10-01,6.957065572000985
2017-10-08,7.30420212781401
2017-10-15,9.033313404516045
2017-10-22,9.520287349742542
2017-10-29,9.803090276980013
2017-11-05,11.70252867280165
2017-11-12,9.254361393544128
2017-11-19,12.730003787105932
2017-11-26,14.796415496615591
2017-12-03,17.80342019463465
2017-12-10,24.568336743366153
2017-12-17,30.56232540686367
2017-12-24,22.26843445933417
2017-12-31,22.101947299526344
2018-01-07,25.76967757231425
2018-01-14,21.720260625389912
2018-01-21,18.134361024319293
2018-01-28,18.441666794119758
2018-02-04,13.098657775324108
2018-02-11,12.85448515149671
2018-02-18,16.593894859315558
2018-02-25,15.246225102038789
2018-03-04,18.19816557403316
2018-03-11,15.103828641038502
2018-03-18,13.001003314496899
2018-03-25,13.400437970005928
2018-04-01,10.802963718757198
2018-04-08,11.129172855831643
2018-04-15,13.244312224430258
2018-04-22,13.972532012795952
2018-04-29,14.918811564358808
2018-05-06,15.23330087358736
2018-05-13,13.805632440609482
2018-05-20,13.512901273454336
2018-05-27,11.650223142122412
2018-06-03,12.228059149316387
2018-06-10,10.708041699176077
2018-06-17,10.241216570623292
2018-06-24,9.758253418452492
2018-07-01,10.099456177570202
2018-07-08,10.64482951671425
2018-07-15,10.077549849155307
2018-07-22,11.747529162350205
2018-07-29,13.065443197271403
2018-08-05,11.163452071506805
2018-08-12,10.02529729293814
2018-08-19,10.304756331072696
2018-08-26,10.620934888321925
2018-09-02,11.568420892512465
2018-09-09,9.921395300574574
2018-09-16,10.315375209829236
2018-09-23,10.641998592323004
2018-09-30,10.485377510961232
2018-10-07,10.422005062924613
2018-10-14,9.816030129657111
2018-10-21,10.185088882144992
2018-10-28,10.171265124288254
2018-11-04,10.193156342062958
2018-11-11,10.058196715090824
2018-11-18,8.819797133851447
2018-11-25,6.266078463245833
2018-12-02,6.507230610209062
2018-12-09,5.620853912085225
2018-12-16,5.0730871175896555
2018-12-23,6.259436076345325
2018-12-30,6.073273118111058
2019-01-06,6.4234791896175105
2019-01-13,5.570416237936074
2019-01-20,5.6174788765985415
2019-01-27,5.616368193510357
2019-02-03,5.418563286380015
2019-02-10,5.7821282318174045
2019-02-17,5.751542945521825
2019-02-24,5.960197367935433
2019-03-03,6.00496505480502
2019-03-10,6.197907997234547
2019-03-17,6.298295325208019
2019-03-24,6.303889275393525
2019-03-31,6.500199145432941
2019-04-07,8.238310415935759
2019-04-14,8.18701789524493
2019-04-21,8.407584868103399
2019-04-28,8.17410356224467
2019-05-05,9.09441536403723
2019-05-12,11.022210602148684
2019-05-19,13.049784471376215
2019-05-26,13.862297365468285
2019-06-02,13.882664540403661
2019-06-09,12.119954999724799
2019-06-16,14.319517778616483
2019-06-23,17.13739207909559
2019-06-30,17.213897667027442
2019-07-07,18.188005485118723
2019-07-14,16.325562274739188
2019-07-21,16.81237368385124
2019-07-28,15.129632765355096
2019-08-04,17.442343067597253
2019-08-11,18.3055074500518
2019-08-18,16.402139578873587
2019-08-25,16.035474887461866
2019-09-01,15.499781584070151
2019-09-08,16.522727935074062
2019-09-15,16.362226455413914
2019-09-22,15.950786274716291
2019-09-29,12.803331540782413
2019-10-06,12.470093994742182
2019-10-13,13.163311408102158
2019-10-20,13.040205204850695
2019-10-27,15.174669031722027
2019-11-03,14.621357767266055
2019-11-10,14.356626234475174
2019-11-17,13.502918976230438
2019-11-24,11.023413190962005
2019-12-01,11.776492746161066
2019-12-08,11.953056240367369
2019-12-15,11.289983246712131
2019-12-22,11.874409203219985
2019-12-29,11.734978710082249
2020-01-05,11.661872498990132
2020-01-12,12.962159580647542
2020-01-19,13.792172234920265
2020-01-26,13.612009675905686
2020-02-02,14.827348181957408
2020-02-09,16.11600890433424
2020-02-16,15.800015486620019
2020-02-23,15.833031222658844
2020-03-01,13.561045790344114
2020-03-08,12.874943249524888
2020-03-15,8.507409055874307
2020-03-22,9.256684315192313
2020-03-29,9.374638700858176
2020-04-05,10.781193700379403
2020-04-12,11.079433176716917
2020-04-19,11.351832818588168
2020-04-26,12.199340133884755
2020-05-03,14.124683530374341
2020-05-10,13.836114959427183
2020-05-17,15.372130891596287
2020-05-24,13.98090123493589
2020-05-31,14.97746792137047
2020-06-07,15.475401464912219
2020-06-14,14.833013699605193
2020-06-21,14.740636332432116
2020-06-28,14.460098945288543
2020-07-05,14.41492867723547
2020-07-12,14.74750848949123
2020-07-19,14.635969561293411
2020-07-26,15.771216064952707
2020-08-02,17.613030310202614
2020-08-09,18.54416106356127
2020-08-16,18.892047749597058
2020-08-23,18.52049275655719
2020-08-30,18.573465996780644
2020-09-06,16.27828963232427
2020-09-13,16.38819022269313
2020-09-20,17.338686387314418
2020-09-27,17.080867587711026
2020-10-04,16.93289289994199
2020-10-11,18.06429684036033
2020-10-18,18.2410936713374
2020-10-25,20.705101011409987
2020-11-01,21.80890342535061
2020-11-08,24.60802895873051
2020-11-15,25.38080721390667
2020-11-22,29.34339450101617
2020-11-29,28.880087648653735
2020-12-06,30.73036811359518
2020-12-13,30.412478162909572
2020-12-20,37.35427280250974
2020-12-27,41.96201644340327
2021-01-03,52.83238048444674
2021-01-10,60.852223855094174
2021-01-17,57.26516609299752
2021-01-24,51.14676071916362
2021-01-31,52.641862385466915
2021-02-07,61.921755448788616
2021-02-14,77.52295190862974
2021-02-21,91.2889821052339
2021-02-28,72.0133520502497
2021-03-07,81.10562780655606
2021-03-14,95.1070404421759
2021-03-21,91.20518289502733
2021-03-28,88.45083828185615
2021-04-04,92.40266727444137
2021-04-11,95.15040165505953
2021-04-18,89.52489112663118
2021-04-25,77.70888259911179
2021-05-02,89.81548631084603
2021-05-09,92.53956131797074
2021-05-16,73.06600337760717
2021-05-23,55.20804253492392
2021-05-30,56.60190719439336
2021-06-06,56.71055653402737
2021-06-13,61.7985680539378
2021-06-20,56.51899101316278
2021-06-27,54.783012639447875
2021-07-04,56.13108277904793
2021-07-11,54.38920511861193
2021-07-18,50.33961671115586
2021-07-25,55.756928904727324
2021-08-01,63.45532261973507
2021-08-08,69.81107144943604
2021-08-15,74.735962890064
2021-08-22,78.36992622896378
2021-08-29,77.71111671445584
2021-09-05,82.15532003018807
2021-09-12,73.3170191490338
2021-09-19,74.96474338571258
2021-09-26,68.47587662704252
2021-10-03,76.52719267913388
2021-10-10,86.84455571460475
2021-10-17,97.57832767736242
2021-10-24,96.6308784072913
2021-10-31,97.5318862808682
2021-11-07,100.08930970140801
2021-11-14,103.24611736451958
2021-11-21,93.72106175014946
2021-11-28,90.88867075218604
2021-12-05,78.31241886294897
2021-12-12,79.59755907728866
