,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275,0.3
104,0.18838552499728478,0.16343126847874934,0.3182391984294317,0.29941593975290326,0.46101864166597784,0.3846321777992221,0.4719679058708839,0.38558943507239074,0.38167721330178095
112,0.19018660891810657,0.16519453242513849,0.32023708495206793,0.31249227743403685,0.48940867173195013,0.4115378914136687,0.4322012417547796,0.38593206623630705,0.3813893541414788
120,0.2222629271546941,0.19659729762981093,0.3558183497447902,0.347864814529129,0.529549222953775,0.4495797734754605,0.47080001480863043,0.4232838543322073,0.41861871313448096
128,0.23120417138956362,0.20519456205831577,0.37047013090725245,0.3641743869414964,0.5345599904251552,0.45432856290119394,0.4824846437276791,0.4507653384178436,0.44601012031578646
136,0.23692304506139905,0.23019288924457282,0.3988966288437361,0.4014088228581749,0.5592302067337422,0.4777089458477015,0.4991989649387023,0.4507653384178436,0.44601012031578646
144,0.19224799713541874,0.20552038607827883,0.4267799732466355,0.426337141740073,0.5903284456420008,0.5053678061292015,0.5270240205626211,0.4838171638309008,0.4789536107456811
152,0.19643799717018906,0.21723381514427453,0.4265210271656359,0.4767226372958382,0.6467769898343199,0.5588459015969807,0.5767824240653239,0.5321676626887584,0.527145629688611
160,0.18321487439388107,0.2119066635427871,0.4248001677797233,0.5060252650617671,0.6794540084753937,0.5897781024350377,0.6080705395674018,0.5461652671501325,0.5410973537719821
168,0.2304452477335346,0.23905894169762787,0.4274529729396934,0.5088293015045948,0.6825809482107805,0.5927380765062924,0.5997563278114508,0.5461652671501325,0.5410973537719821
176,0.2381549221173842,0.2324962973996496,0.4201451120320947,0.5011048336042636,0.6739669568790889,0.584584036726352,0.6074854716480855,0.5536354884189933,0.5485430896671832
184,0.26448385911620886,0.261043276216014,0.43749944187419376,0.518051738904338,0.6932145426642431,0.6026694776056396,0.6261307825399363,0.5716561904440542,0.5665047246838091
192,0.26676817347153015,0.253426373242021,0.42020396560664963,0.5127452394236636,0.43113190724146544,0.36805645058739644,0.3852482976355558,0.517929575376519,0.5129851040593816
200,0.22919852558861153,0.21836355128501417,0.38406848824924134,0.4424992774770553,0.6206859378213598,0.5324544850141335,0.5369600210932979,0.5478563298084831,0.5466832240167034
208,0.03689413916178963,0.05122991788300757,0.05838261738189332,0.07253057212924174,0.0637479127919327,0.05765011104900619,0.0681296955192423,0.0681296955192423,0.0681296955192423
