bh_cagr,bh_mdd,actuelle_cagr,actuelle_mdd,bornee_cagr,bornee_mdd
1.2215565597025941,-0.9202030444894016,0.10666930902691019,-0.45821778884254416,-0.000899769692455199,-0.21100492446189423
1.033061237129003,-0.8910284549491928,0.6008663038418043,-0.5728796323978896,0.5313257786903645,-0.6026024425603244
1.5474281741900402,-0.6944193651247157,0.8097667660552221,-0.4447392815917116,0.274395771705505,-0.38175206371347215
2.9614704608424463,-0.8119833600068815,0.14957382562149402,-0.38854000619689666,0.14957382562149402,-0.38854000619689666
1.8931391039775987,-0.9288979001247393,0.6415053378110183,-0.7345105948271581,0.2653655600374676,-0.734510594827158
2.1818563069420067,-0.8098030727032145,0.29061073777773605,-0.4405919332091408,0.32042980883343075,-0.4405919332091409
0.7545981857537472,-0.9915396532516628,0.5279654412940453,-0.558082449933492,0.5221608569877687,-0.558082449933492
2.0448202738869465,-0.8110302044566611,0.0,0.0,0.0,0.0
1.6294034360068985,-0.9291849620921283,0.17616671113721694,-0.8842278612814368,0.17537559242696155,-0.8842278612814369
1.7467793874028188,-0.7210264592347784,0.08840681253055771,-0.40694958573663387,0.07856450272756321,-0.3396702234408918
1.600905857012365,-0.8767948386291654,0.09831563911631824,-0.4543427509987642,0.10405176784538184,-0.4543427509987642
1.0170703924805955,-0.8678949759614903,0.17573913434327704,-0.47835384145493787,0.22584650337959444,-0.47835384145493787
2.3264486710032712,-0.8060686839350895,0.5860611502864865,-0.6653125046223951,0.623540085430593,-0.559054556547198
1.6968243365721802,-0.7179626540110075,1.158880417035273,-0.49060329054254936,1.134189286392695,-0.5552874259610947
3.22298030957867,-0.7610030121522792,0.18114288215302832,-0.3909793092707674,-0.003765232201295543,-0.3306579263579307
0.3916136469092939,-0.9333047367389363,0.39734434585758716,-0.6988212920488951,0.44006981772230125,-0.5929285846339923
3.1587455581938615,-0.8831844773051255,0.377591411399381,-0.5849756755918498,0.377591411399381,-0.5849756755918498
0.6386957744577442,-0.8557022653449509,0.3149254440443965,-0.6843168428591446,0.3596856846726919,-0.5483800988814017
0.3653556221470018,-0.8428277013725256,-0.00041457276361034356,-0.8111403931734948,-0.014037480023299298,-0.7229408718409179
0.8798019896965403,-0.9623988250254824,0.16724558064941353,-0.5352007631284834,0.13460179360415103,-0.5034661886479037
0.8879007708797417,-0.9134297708301788,0.6837884256874416,-0.46123204499461323,0.6648855793640471,-0.43666057708266925
0.6107815780562722,-0.9053853793357096,0.39732573598015075,-0.48250255602114245,0.39732573598015075,-0.48250255602114245
1.2827977823620262,-0.9240331314293116,0.34403469886965965,-0.4702670070929078,0.25638746214165464,-0.37624839398067644
0.9821420242092966,-0.7945952769518336,0.19167494459418055,-0.5556857724573208,0.2197462001319801,-0.43781415942693613
3.4523845893613805,-0.677856103077582,0.0,0.0,0.0,0.0
3.3604121869852603,-0.8333425137374676,0.1691237331394977,-0.4235213404855729,0.1793459506161581,-0.4235213404855728
2.5660278875685703,-0.9812325960838258,-0.06144377144610025,-0.7179261381560529,-0.06065507516540691,-0.7171352239297835
1.8987479079499905,-0.9056862395679971,0.7421736885289341,-0.4867621715582714,0.24139318544894595,-0.4535955285613179
1.4446548938899073,-0.9773458119469727,0.8159463091518833,-0.505087267168869,0.4116843095707965,-0.41738460316429615
1.3323570997388114,-0.8448061536695154,0.20036624085266763,-0.3890263756528235,0.12850128339674471,-0.3890263756528235
1.8276821077194438,-0.666392609943466,0.3075953987688662,-0.5552656751547249,0.2779888556364849,-0.5552656751547249
0.43277333813248653,-0.9679523500876724,0.2142357809773754,-0.8201616168919555,0.0556702898598036,-0.8040770561801808
0.839010908943175,-0.9421980374333861,-0.08092640591125344,-0.6307438773419165,-0.08092640591125344,-0.6307438773419165
2.278139153281042,-0.8886668090767929,0.19795893404747766,-0.454342750998764,0.19795893404747766,-0.454342750998764
2.1726210026569057,-0.7811679162153529,0.13889992673741558,-0.5971756775614476,0.14442931972497064,-0.5734718128479306
0.4463953133225196,-0.9751861166610477,-0.011518338640660875,-0.6642557213510574,-0.01342218894129632,-0.6461152934114018
2.040198551022369,-0.8083725960793559,0.3399949867204244,-0.7128196818089154,0.378581061961895,-0.598479559647267
0.8909908986603681,-0.876943920137799,0.1998893626428837,-0.4726422840004302,0.24412109152372063,-0.3374103183463585
1.664265688716808,-0.8478380608999483,0.08086509357552107,-0.6899210880216703,0.12402620776490259,-0.594201542864313
1.2149267160681965,-0.8831844773051258,0.6455593908576818,-0.5518614697887674,0.6241729979111743,-0.5371345676517367
0.9922992113537887,-0.8652417323775781,0.34788888610329827,-0.5406875726062079,0.34084329238599076,-0.5406875726062079
1.5795152434636806,-0.6839762368758038,0.18306716126809142,-0.49481781374891887,0.14925598194931355,-0.5801176110374817
1.4660175526678856,-0.9293762446148321,0.3361250155498532,-0.5074226023438155,0.3267044508897665,-0.47676965515164926
0.675379520308163,-0.8998501058131159,0.8800048800260372,-0.5217332003881944,0.8111656202192603,-0.45603254811679694
1.3536060295330081,-0.9144521034935424,0.8284992988825945,-0.5223422980285188,0.6042014588469651,-0.45434275099876353
0.7573321665205432,-0.9593693219158651,0.3602771168581276,-0.49183083248435777,0.36906147087572583,-0.49183083248435777
2.867307744025116,-0.9374932681131801,1.285075775327691,-0.4422842416896672,1.074661107331091,-0.4422842416896672
3.08331378406565,-0.892403077107307,0.11185261998005691,-0.57000155276164,0.10574234820623651,-0.57000155276164
1.2321012875264028,-0.837123249399304,0.44136941437552824,-0.5846308842514603,0.29593144678358874,-0.4856646319061495
2.210331987044339,-0.7618670135591772,0.5116011445340536,-0.43248232280356935,0.5222872163729053,-0.43248232280356946
1.2157000978787784,-0.8900819927159701,0.038047742010508756,-0.7685328710911783,0.07688623246918636,-0.6428765899184151
2.095725819100957,-0.8882193803476194,0.9071741337792381,-0.7793691658386477,0.5867382115669957,-0.6108143641198411
1.154406747088239,-0.9442401995032819,0.6761086262309155,-0.4999195607528406,0.6405615827767195,-0.4999195607528406
1.324407334475206,-0.6961536265135547,0.4104369911286332,-0.453788896107162,0.4021646709220035,-0.5160076833704574
2.322840074170707,-0.8002336365295514,0.03706555958714164,-0.34901090295656,0.05766095326702736,-0.2555553685698365
2.075733834312078,-0.8898219256678526,0.23743597822573892,-0.5462721092499827,0.2752131413258321,-0.3528912729902589
1.1556873590986423,-0.9718583788753873,0.3965748990539719,-0.531850897142597,0.36167826770432554,-0.531850897142597
0.8649740058591953,-0.8240454023263266,0.8155614286248081,-0.4769255730813743,0.7927488859852994,-0.633995419691817
0.9267264746587993,-0.9204278132592417,0.24572489552996424,-0.666316920529584,0.19873786964118234,-0.41858379853303274
0.9822927991072368,-0.8564237778446694,0.17026873721291746,-0.5752053405441946,0.19973697544229263,-0.45888791193323697
3.578773816810349,-0.7205123767162788,0.23585538794755334,-0.45434275099876364,0.17230674715757344,-0.4316415089731872
0.9384350609540748,-0.948292637555032,-0.0657429478350553,-0.5704074010856255,-0.0657429478350553,-0.5704074010856255
1.6774820783525408,-0.9482045822874758,0.09043749569271609,-0.6152282659041086,0.09456238277061702,-0.5795589165236699
0.5193431434123679,-0.960436011937754,0.24749338746203198,-0.6041925424410302,0.2687725875236544,-0.5875165904696678
1.3715357099365382,-0.7986260643845213,0.8174971714709554,-0.5005652497252469,0.2953807465142144,-0.49635319644896914
2.0152374865271185,-0.7655363234483946,0.278205044778594,-0.4386813622727944,0.29047831217119313,-0.371645233273747
0.7072134699443429,-0.9732407128359858,0.08845372138199736,-0.6530223000779323,0.02820369226972308,-0.5852907142276198
1.0494688420520175,-0.9627295209235036,0.21240388961317191,-0.3802401467260432,0.21240388961317191,-0.3802401467260432
1.7789748685357072,-0.7850168696448527,0.4467354163302044,-0.5765094808443266,0.4202144374526069,-0.6557928722323003
1.6792814622048509,-0.8157751598270394,0.018072641291848823,-0.7119698679736002,0.049165846258159895,-0.6595932822968903
2.4809825358627,-0.6719070190824384,0.45824341337642216,-0.44733978958156695,0.4109276965688222,-0.44733978958156695
0.9592910015157352,-0.8936000755202225,0.5228661120988312,-0.47195118356308985,0.3454793626940156,-0.4896902681178774
1.9948744344078655,-0.9820585263177196,0.16251122611731006,-0.45537804994019604,0.17603726722255808,-0.37568222843358146
1.1535455692142134,-0.8417637574951812,0.37638944518361916,-0.596848778193589,0.3619888103335871,-0.6092413874339608
1.5113336670619137,-0.957744312192914,0.06194609856776023,-0.3718155949731565,0.04651473658769123,-0.2239484227671814
1.0195280153473254,-0.9705135182414764,0.13242885357487544,-0.7526744889977107,0.11664208037880308,-0.7573506074998575
1.3848940330541035,-0.938615438948338,0.05192320480638446,-0.747975408412566,0.02480418860250322,-0.8148472531137152
2.4177908601252356,-0.9478994601540659,0.21872363990041666,-0.6214858277340158,0.2372921944798425,-0.5248978488096846
2.1105598831726087,-0.8628212827501492,0.2642741919813405,-0.4952417026923044,0.2642741919813405,-0.4952417026923044
1.4549452313096678,-0.8264271645043327,0.07152126948023119,-0.5788110040353605,0.019440134520919417,-0.4889266249751134
1.4651221952239082,-0.8237575957106433,0.2009140427707199,-0.5821224637030837,0.03434033166689243,-0.37912102313440943
0.3594545880344664,-0.9758773199642539,0.43188101265342094,-0.7390408038064291,0.3994756117940852,-0.6853044238689276
3.5785687490669016,-0.6219414082741241,0.26333284437782756,-0.3932104294048576,0.17205146474540678,-0.3932104294048576
1.0049683498906274,-0.9176334041467967,-0.016078602110239815,-0.5917191341548658,-0.0013545179035487909,-0.5734626199944604
1.2543443142405102,-0.9092231667683471,0.2791394155798057,-0.6010068830867777,0.2973478362081521,-0.5003766884014378
2.3956975437702757,-0.7121716480494613,0.1226633177878973,-0.3533091551526769,0.1226633177878973,-0.3533091551526769
1.9213907658468634,-0.8152384648627653,0.76549498731595,-0.5242100299315159,0.646979749913634,-0.543189446845613
1.109669946327355,-0.9334620244083323,0.3213590476669801,-0.6394403494448442,0.052438047592747505,-0.6045406924229308
1.1909156374850185,-0.8215403578148561,0.3763042158070853,-0.4861455074895267,0.34363023256111136,-0.4006670979921685
2.0197860085140036,-0.8177815565150468,0.3918682641314397,-0.6873869874166982,0.41339202166765965,-0.6348134095217686
3.268059456808868,-0.8640683128462359,0.2474221024384866,-0.4543427509987641,0.2474221024384866,-0.4543427509987641
1.6671518839546078,-0.8000721486335551,0.07553281676791856,-0.4543427509987641,0.0840323057893353,-0.454342750998764
0.3988473925830833,-0.9410324486706644,0.2611582515426363,-0.6874342332811096,0.28072622143283654,-0.6877467990478284
1.1960040576354127,-0.9106615770909715,0.6660585926461713,-0.5364521090107224,0.7003247658693932,-0.4584520401999056
1.1034653675676487,-0.949548081302966,0.6179822186889552,-0.4449114859519838,0.6159461977619223,-0.4497679062253397
1.1342447230696338,-0.8542503616426881,0.4120554176396525,-0.49701194284846084,0.3601391325078851,-0.49701194284846095
1.2651125106136476,-0.8400126074890757,0.07312741764745434,-0.49009722091602526,0.041670378523203766,-0.4762347874257068
0.8427098839166096,-0.9698258946303339,0.45660528349060026,-0.5265732432383704,0.45660528349060026,-0.5265732432383705
1.0809835688030516,-0.8060686839350895,0.35983609985342735,-0.4437726890212541,0.1749150598255267,-0.3655875694044678
0.7135148133111135,-0.9910417319456889,0.12866261789049127,-0.40642155411073233,0.1416516184066885,-0.37894811089243563
0.6591242211938997,-0.9425997128681146,0.24207422849225746,-0.4039789190703751,0.24207422849225746,-0.4039789190703751
2.8334572203371633,-0.8097848429440507,0.08214033814089405,-0.6523828160560665,0.15414745126508556,-0.566843184196664
1.340227228665432,-0.8560458844418943,0.2853346654624589,-0.5689196207943796,0.30481134430665024,-0.5089837903029131
1.7563365967993003,-0.8215246191257478,0.3755659468885275,-0.5091889850096878,0.2833125040417801,-0.5091889850096878
0.5287935544960418,-0.8831844773051258,0.3435842161683238,-0.4991820128700559,0.36885669955651035,-0.4991820128700559
0.21783669781727144,-0.9236922351402097,0.13093654121986265,-0.728257729528439,0.05489735795276651,-0.5159356783525596
1.2323996094342324,-0.9483154498048658,-0.03392704073606134,-0.5231085066054382,-0.03392704073606134,-0.5231085066054382
1.2395530358336817,-0.8994530693583526,1.2432796554794812,-0.46226050368333693,0.3246159058122784,-0.42352134048557244
1.0516515436559564,-0.9873179868107261,0.5214935822440272,-0.45621965267478515,0.5214687847241712,-0.45621965267478515
1.2574529462158641,-0.8831844773051258,0.7582893478849166,-0.4663587242948237,0.7674692397624365,-0.4663587242948237
1.450874346561494,-0.9548982891209703,0.2679148028840541,-0.7600481444353476,0.30156035189866937,-0.6731082463784168
1.3938144701113635,-0.8898219256678525,0.4577931794177552,-0.5484237337587107,0.4989832113222419,-0.454342750998764
1.1389456885487372,-0.7473361828850626,0.16255254164191957,-0.49762652053459233,0.11333006310401905,-0.4195791451150792
0.5501272253214577,-0.8453544110042712,-0.04552177277125691,-0.7344104041964917,-0.04325136453718148,-0.7187820036815143
1.0199910399376044,-0.80413320798871,0.07544264016013535,-0.5554867137422486,0.08669115280118644,-0.46255537984033634
2.0092247776002767,-0.7488637219914017,0.2608118375456898,-0.4543427509987642,0.2113704945236312,-0.42194374168219406
0.5887383945893587,-0.965667757138067,0.12362249355854438,-0.4008939185398155,0.09864130509763269,-0.4008939185398155
1.3599944357364442,-0.7790097045615334,0.24578853804091483,-0.42352134048557266,0.17135937623785602,-0.5260847997903965
1.4513747380433055,-0.9295331201142238,1.8545328322601464,-0.6416677488068336,1.74321627098315,-0.6416677488068336
2.5196567447757845,-0.7770050181351729,0.003861408841104197,-0.112783271203163,0.003861408841104197,-0.112783271203163
1.0295478387466344,-0.90290734243714,0.27481122710759576,-0.5701573454338054,0.2810004734971516,-0.5701573454338056
2.3030499612261575,-0.7521196506409907,0.05744203164424211,-0.33109735399883145,0.05910699390067764,-0.40397891907037364
0.9508331548177058,-0.9493697175675248,0.26195356237904455,-0.6143550668958032,0.2680803844242685,-0.6143550668958032
1.011425631641,-0.8614414292414808,1.2652618647005411,-0.48882908339727216,1.2669056018767981,-0.48882908339727216
1.6408288016861108,-0.8785715477131629,0.8304602305797752,-0.6716043539270518,0.8270053417999581,-0.6716043539270518
3.3728375242509543,-0.891901225449903,0.4333103764714019,-0.4174762815844313,0.43392058883787255,-0.4174762815844314
3.7136973053296893,-0.645205271569278,0.0,0.0,0.0,0.0
0.4306606696222335,-0.9796022496456603,0.028727551525986605,-0.559023363819374,0.025087138223181205,-0.578032399931142
2.7796070579600416,-0.9689502277984866,0.08909280917198248,-0.423521340485573,0.09019368391595428,-0.4235213404855729
2.038011203605807,-0.9014025181162241,1.0003795244444311,-0.45434275099876353,1.0003795244444311,-0.45434275099876353
1.5074338849585978,-0.9135321630954538,0.19136769529118336,-0.6691010323892739,0.0776814779749262,-0.6129996142422618
0.8963250062788672,-0.8823314569161302,0.41213837442750645,-0.4543427509987642,0.44969101536821277,-0.4543427509987642
1.3675878518289655,-0.9469468576660707,0.32015565069119645,-0.4448760183503119,0.30929998126450253,-0.451253243084643
1.3171574692714962,-0.9302907995444996,0.4738577896342242,-0.6557188481337974,0.4738577896342242,-0.6557188481337974
1.1388000393700248,-0.8778759350910947,0.550837168118897,-0.5790739774331658,0.5310834954784518,-0.5073709971672113
1.4053857961705574,-0.8489952793376624,0.3648790640870907,-0.5822509838659264,0.1444225405922135,-0.42352134048557233
1.220430207116073,-0.8313677045077265,0.19735218079070882,-0.4730548427910094,0.13117259520177504,-0.454342750998764
0.20426319609922405,-0.9889330506988947,0.35525749427550624,-0.7053677043912343,0.30888669708741845,-0.7069034959079454
0.9600778019083738,-0.879876732443132,0.3326609157126339,-0.4110900634472582,0.06634174507068424,-0.34145181965901406
1.134061893706173,-0.895844410663438,0.2490781311467385,-0.4809095519097316,0.25229988048540153,-0.4809095519097316
0.5239938262120314,-0.9169263940193487,0.48807058455157204,-0.7241578776275024,0.1516894087901033,-0.5604016700749872
1.793689455522704,-0.8831844773051258,-0.012307537295573767,-0.6071831169834753,-0.028085548228318546,-0.6075759338664918
2.166304333241418,-0.8021536407859704,0.0036654015248078764,-0.3569857211035301,0.01056368419807363,-0.19852941519042788
1.506127411118508,-0.8725006390458956,0.6547012854506014,-0.42352134048557244,0.6967321547249998,-0.42352134048557244
0.9222709101199895,-0.7633499054222513,-0.048488676794115504,-0.7573740948113902,-0.0297295624577959,-0.6833169429376289
2.081117768156014,-0.8556082027649152,0.10203862023962995,-0.5671211153690341,0.052430300680818887,-0.5319729937239109
1.2461341279212417,-0.9243996016347634,0.06058666677119762,-0.4334441174562562,0.06947777276939937,-0.4334441174562562
0.8610137666032087,-0.9242342032355275,1.1465726210057738,-0.5161164001958739,1.0355195334028062,-0.5161164001958739
1.6706113030193213,-0.9023935655020383,0.1382739084904716,-0.5247949512401378,0.1519704734706655,-0.42352134048557266
1.1334456117890879,-0.9780482536301507,0.7231973012688491,-0.5028593046239833,0.6297227412252575,-0.4843932193786633
0.47924322477408055,-0.7824078182495817,0.6592549137810553,-0.490229993974733,0.6619080908617427,-0.479377581913381
0.0799568269112727,-0.9917582671028147,0.24573970700030223,-0.6449119000650587,0.27318273127576864,-0.6449119000650587
1.3349192499642055,-0.9272186730321076,0.7687614529346287,-0.6554605153482317,0.782208321198749,-0.6564537844099376
1.167536503047236,-0.7801905350407854,0.5369634472858502,-0.5571691972073357,0.4768439691751323,-0.5812220947571176
1.5901295087736447,-0.8703007239630091,0.7674702165924145,-0.5803115275459013,0.7172682007846076,-0.5236889868605733
1.3051068795703995,-0.8330118428924495,0.34162124335107924,-0.5371502792035912,0.15305460692201556,-0.34567285811684045
0.6452584867985798,-0.9553833713729768,0.40142179637893194,-0.845205731854948,0.40636547160133896,-0.8421650950533357
2.239106551577557,-0.8617428361112419,0.6450493453495072,-0.45031404842319767,0.6591322592950564,-0.4503140484231978
1.4344743288945887,-0.7570334735363962,0.7043436356907604,-0.6198393830039892,0.6991979243384017,-0.633170663543904
