,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275,0.3
104,0.5476390234855869,0.45653991758990997,0.8851891692263351,0.6347335475957214,0.8930832301068364,0.5632296567906786,0.6831883681979862,0.5649305625002805,0.5659869118800583
112,1.062802602841064,0.4614655379088787,0.9452315223080129,0.6624541499549519,0.9480802681062657,0.6026285857401007,0.6328866150796131,0.6101492079907742,0.6101512400445026
120,1.2420517871308105,0.5491881381926829,1.050255377027098,0.7374405918135848,1.2310770916137295,0.7176074958356491,0.7514786909884162,0.725571444300701,0.6889082480039042
128,1.1542374892108307,0.5732043159426503,1.1227344931707872,0.8545778368333842,1.1991201368190023,0.7135107858205255,0.7577291533117648,0.7639778299489142,0.733985464429183
136,1.289486495894604,0.6430363275260602,1.2395590748837573,1.1790087456525822,1.2544601429645785,0.7502290482657054,0.7839785451298343,0.7639778299489142,0.733985464429183
144,0.4204615020931169,0.5741144947144811,1.2930453254964596,1.2522276294999821,1.3012699280631956,0.7805884157766294,0.8135216004388263,0.8199955839837447,0.788199577566312
152,0.4814282204766758,0.6068355767342312,1.1611819357529514,1.2936660870511074,1.2113081721327938,0.7992987497901561,0.8244613017387425,0.8183716915053793,0.8195815617117523
160,0.44902112735289884,0.5439836212388083,1.18982748303361,1.412551500879544,1.2908306511088632,0.8494844035546004,0.8752978513473809,0.847308375922353,0.8244397879513803
168,0.845541208010776,0.6136859814601107,1.1972577543137817,1.4013885146125342,1.29677122928525,0.8537477897299695,0.8633298127530291,0.847308375922353,0.8244397879513803
176,0.8738292610559307,0.6494708230732292,1.1767890859620387,1.3801142276070333,1.2804063187826487,0.8420031529073669,0.874455665023021,0.8588975073296403,0.860613953186197
184,0.9704344261204225,0.7292158772331587,1.2292095960834417,1.4267884234041788,1.316359910238573,0.8675231975490111,0.901294986284912,0.8868544146692603,0.8887941162554736
192,0.8965433070839202,0.49881344826504065,0.9176908703949567,1.217664957477088,0.7460842735756325,0.5298053423257184,0.5545524494502507,0.7211084992014625,0.6985987592093154
200,0.8536027611422513,0.4436554186831067,0.8720741228643422,1.0996031275222613,1.286989330351966,0.8059385995898255,0.8127583100819754,0.8484023140310956,0.8334968233297432
208,0.14450234683135718,0.15644302853678135,0.17828553811047643,0.22368517267046342,0.1706971667092509,0.13950883680361273,0.16518932847120088,0.16518932847120088,0.16518932847120088
