time,0
2010-08-01,0.2362664397325312
2010-08-08,0.08278584809012335
2010-08-15,0.035807304650806775
2010-08-22,0.014536493477241579
2010-08-29,0.008791431641137869
2010-09-05,0.00896850870784301
2010-09-12,0.014615887686725533
2010-09-19,0.0359389819036751
2010-09-26,0.10389034337875988
2010-10-03,0.320088379919803
2010-10-10,0.9999997332146902
2010-10-17,0.9810646049498415
2010-10-24,0.9869214265399648
2010-10-31,0.9999999999830238
2010-11-07,0.999999999999924
2010-11-14,0.9943159706355997
2010-11-21,0.9488644813565174
2010-11-28,0.9497223941173822
2010-12-05,0.9965867785419947
2010-12-12,0.903226608226466
2010-12-19,0.8639503976322929
2010-12-26,0.8562537766800096
2011-01-02,0.8705110393249903
2011-01-09,0.8871264693439075
2011-01-16,0.9493021290390682
2011-01-23,0.9570699874989457
2011-01-30,0.9641446069085701
2011-02-06,0.9999999999999968
2011-02-13,0.9846850562167512
2011-02-20,0.9552264833978932
2011-02-27,0.7208096146906929
2011-03-06,0.6513949389195655
2011-03-13,0.6604323646851114
2011-03-20,0.7628388214225058
2011-03-27,0.7489109313743139
2011-04-03,0.7553974148453783
2011-04-10,0.8232300456497481
2011-04-17,0.9999991439766462
2011-04-24,0.9999999712900385
2011-05-01,1.0000000000000002
2011-05-08,0.9997611064503881
2011-05-15,0.9999999999999791
2011-05-22,0.9890764120836526
2011-05-29,0.9992632824503387
2011-06-05,1.0000000000000004
2011-06-12,0.7595776273263397
2011-06-19,0.4680740793255247
2011-06-26,0.3250896836344107
2011-07-03,0.2647813443071905
2011-07-10,0.25660789683577107
2011-07-17,0.2946280470900022
2011-07-24,0.35365013501852083
2011-07-31,0.5272363996396597
2011-08-07,0.9999999448046057
2011-08-14,0.9995930135325167
2011-08-21,0.9893638395559509
2011-08-28,0.9987911088682238
2011-09-04,0.994149669882553
2011-09-11,0.9999611069009925
2011-09-18,0.9340224862785127
2011-09-25,0.8804786032674764
2011-10-02,0.8855707100334919
2011-10-09,0.9331521435151271
2011-10-16,0.9076717750730652
2011-10-23,0.8746243063838195
2011-10-30,0.8206355182595352
2011-11-06,0.828341364599599
2011-11-13,0.8595928363537633
2011-11-20,0.9990872919923122
2011-11-27,0.9845830442029315
2011-12-04,0.9780368426905086
2011-12-11,0.975139757840643
2011-12-18,0.9703534608804816
2011-12-25,0.9998311064405777
2012-01-01,0.9997697357514421
2012-01-08,0.9995247723011461
2012-01-15,0.8451877931621635
2012-01-22,0.8087039415345185
2012-01-29,0.7815568192780576
2012-02-05,0.6876443314706968
2012-02-12,0.6708779962003506
2012-02-19,0.7234467404217068
2012-02-26,0.4308855234862008
2012-03-04,0.16608377919486025
2012-03-11,0.08222661995845489
2012-03-18,0.0605944113821025
2012-03-25,0.055982253286868
2012-04-01,0.022153166957990314
2012-04-08,0.008928852638600205
2012-04-15,0.005131856950057546
2012-04-22,0.004041357839708305
2012-04-29,0.0038152383791914754
2012-05-06,0.0030285773568159364
2012-05-13,0.0027653754105251647
2012-05-20,0.0027838316912812766
2012-05-27,0.0029696247443644383
2012-06-03,0.004050628235526663
2012-06-10,0.007563740031185971
2012-06-17,0.01629458237417323
2012-06-24,0.01585056626162234
2012-07-01,0.027066961297692205
