time,log_rv26,niveau_lisse
2016-05-08,-0.6866884902843899,-0.6866884906177012
2016-05-15,-0.8090081784037483,-0.8090081777761063
2016-05-22,-0.791680921355114,-0.7916809211690549
2016-05-29,-0.7329565179948191,-0.7329565181904196
2016-06-05,-0.7177521604026434,-0.717752160248125
2016-06-12,-0.6681682810246384,-0.6681682810223696
2016-06-19,-0.6180795888066146,-0.6180795884431717
2016-06-26,-0.4871268180737652,-0.4871268186483432
2016-07-03,-0.4840145394436125,-0.48401453945152756
2016-07-10,-0.4826633200888125,-0.4826633205078579
2016-07-17,-0.5745474222602822,-0.5745474218264435
2016-07-24,-0.5699047498995021,-0.5699047500347841
2016-07-31,-0.5953616015856749,-0.5953616014006585
2016-08-07,-0.5796533092975227,-0.5796533093832876
2016-08-14,-0.583027257418937,-0.5830272574681207
2016-08-21,-0.5973443000054025,-0.5973442999431433
2016-08-28,-0.5978089961109475,-0.5978089961851409
2016-09-04,-0.6147813384524304,-0.6147813383705634
2016-09-11,-0.6135387047777892,-0.6135387047852183
2016-09-18,-0.6139490126354377,-0.6139490126220707
2016-09-25,-0.6113852441735782,-0.6113852441960276
2016-10-02,-0.613816334592453,-0.6138163345826032
2016-10-09,-0.6140558963258933,-0.6140558963142158
2016-10-16,-0.6116972550674167,-0.6116972551398755
2016-10-23,-0.6254602959291344,-0.6254602958354002
2016-10-30,-0.6183679738412715,-0.618367973872554
2016-11-06,-0.6182358407818651,-0.6182358407690812
2016-11-13,-0.6152593619773286,-0.6152593620487266
2016-11-20,-0.6281685527145465,-0.6281685531423928
2016-11-27,-0.7362712317983399,-0.7362712313949201
2016-12-04,-0.7546152108932667,-0.7546152113063588
2016-12-11,-0.8648699456061703,-0.8648699455994868
2016-12-18,-0.9736376524469591,-0.9736376531036957
2016-12-25,-1.2285256806017713,-1.2285256790888264
2017-01-01,-1.146791662800533,-1.1467916627648964
2017-01-08,-1.0571286803538849,-1.0571286803635314
2017-01-15,-0.9696119670833123,-0.9696119672051381
2017-01-22,-0.9092008313217901,-0.9092008317281487
2017-01-29,-0.9392022890046451,-0.9392022887875283
2017-02-05,-0.9208964269343614,-0.9208964271033364
2017-02-12,-0.9401865877607667,-0.9401865876505903
2017-02-19,-0.9349630951637663,-0.9349630950153979
2017-02-26,-0.8967284154734321,-0.8967284156066287
2017-03-05,-0.8881292822863476,-0.8881292822434091
2017-03-12,-0.869976579736435,-0.8699765788654731
2017-03-19,-0.6580395616599966,-0.6580395625351882
2017-03-26,-0.6408279588162475,-0.6408279586719293
2017-04-02,-0.591506337182565,-0.5915063373366327
2017-04-09,-0.5764639702361013,-0.5764639702582648
2017-04-16,-0.5663528601752745,-0.5663528602003427
2017-04-23,-0.5618192760676561,-0.5618192760368094
2017-04-30,-0.5504224510943551,-0.5504224510747724
2017-05-07,-0.5346685931405042,-0.5346685930250972
2017-05-14,-0.4932372884125627,-0.49323728849307324
2017-05-21,-0.4697191410107174,-0.46971914111812263
2017-05-28,-0.4700980833938315,-0.47009808331416947
2017-06-04,-0.45275265473228227,-0.45275265468336173
2017-06-11,-0.424522674654935,-0.4245226743168549
2017-06-18,-0.3210717111247462,-0.3210717116327148
2017-06-25,-0.3306410160721338,-0.33064101606552626
2017-07-02,-0.33874017072305357,-0.338740170820393
2017-07-09,-0.36849682350253293,-0.36849682273170803
2017-07-16,-0.22674910688722502,-0.22674910687677222
2017-07-23,-0.08267570555898036,-0.08267570620962023
2017-07-30,-0.08336615088369553,-0.08336615082411732
2017-08-06,-0.07080076385994787,-0.07080076376396499
2017-08-13,-0.03687970804850478,-0.036879708189699295
2017-08-20,-0.034373668360075875,-0.0343736683881825
2017-08-27,-0.0381212018718077,-0.038121201857874924
2017-09-03,-0.03876876858469304,-0.03876876853211373
2017-09-10,-0.02771772439267558,-0.027717724550148412
2017-09-17,-0.051703533076423704,-0.05170353301119039
2017-09-24,-0.06117528364089628,-0.061175283557445115
2017-10-01,-0.052079602506291164,-0.052079602555913485
2017-10-08,-0.05402461888987913,-0.05402461879687965
2017-10-15,-0.03527775466479027,-0.0352777547487573
2017-10-22,-0.035213100023774695,-0.035213100028255596
2017-10-29,-0.03614542222495306,-0.036145422159734465
2017-11-05,-0.022566960140863207,-0.022566959879641364
2017-11-12,0.04913194728407072,0.049131947226033534
2017-11-19,0.10791788956518608,0.10791788933234855
2017-11-26,0.11489873836735957,0.11489873837900913
2017-12-03,0.12447154975838036,0.12447154991667572
2017-12-10,0.1692642208044471,0.16926422047807463
2017-12-17,0.14144078034042754,0.14144078092698897
2017-12-24,0.24412408235065403,0.24412408189513357
2017-12-31,0.24545654787517565,0.2454565478741132
2018-01-07,0.24655262082053622,0.24655262064004288
2018-01-14,0.20748990067631773,0.2074899007583081
2018-01-21,0.1866695914086094,0.18666959149662832
2018-01-28,0.18543301834510587,0.18543301875442053
2018-02-04,0.2752667409230253,0.27526674041777716
2018-02-11,0.2526854880705189,0.2526854883074696
2018-02-18,0.28282449247330754,0.28282449237245233
2018-02-25,0.2905237524854512,0.2905237525023514
2018-03-04,0.3019832145087462,0.30198321454472804
2018-03-11,0.32144843083233443,0.3214484307549171
2018-03-18,0.32368869849030396,0.3236886984761888
2018-03-25,0.32278842282759534,0.32278842291524434
2018-04-01,0.3413895702149564,0.3413895701293256
2018-04-08,0.3409383129368593,0.3409383129063217
2018-04-15,0.33369261301124875,0.33369261304400166
2018-04-22,0.3337342528311721,0.3337342528365332
2018-04-29,0.3349687066651609,0.33496870659451616
2018-05-06,0.32048509194748365,0.3204850918888687
2018-05-13,0.2929599652197823,0.2929599650810709
2018-05-20,0.2345723024293351,0.23457230268388019
2018-05-27,0.23281954356045795,0.23281954346286968
2018-06-03,0.2093539238549114,0.20935392360385494
2018-06-10,0.13002959902360658,0.13002959913224837
2018-06-17,0.07487748380559905,0.07487748371490095
2018-06-24,-0.000454469374328049,-0.00045446901843586296
2018-07-01,0.003397663224895979,0.003397663077226401
2018-07-08,-0.02560588726115566,-0.025605887225471774
2018-07-15,-0.04666996657508019,-0.04666996644787845
2018-07-22,-0.03943234594937552,-0.039432345913635675
2018-07-29,-0.024242802462679146,-0.024242803014657872
2018-08-05,-0.13186554029845182,-0.13186553975579504
2018-08-12,-0.11875008041237933,-0.11875008093582688
2018-08-19,-0.2220988695171683,-0.22209886907138515
2018-08-26,-0.22626332217479134,-0.2262633223629368
2018-09-02,-0.2722891271084988,-0.272289126984071
2018-09-09,-0.29063042159771335,-0.2906304216551811
2018-09-16,-0.32175797969708125,-0.32175797955653634
2018-09-23,-0.3216150510842645,-0.32161505151696385
2018-09-30,-0.41774538502808695,-0.4177453846066157
2018-10-07,-0.4201006537749585,-0.42010065411493563
2018-10-14,-0.49809900136917,-0.49809900104273874
2018-10-21,-0.5034681597963138,-0.5034681598514977
2018-10-28,-0.5211154425176663,-0.5211154424515821
2018-11-04,-0.5240593594096572,-0.5240593594939075
