time,target_fwd26
2015-06-14,-0.5447913619773326
2015-06-21,-0.5467912284100405
2015-06-28,-0.5332385543418897
2015-07-05,-0.5467781483319027
2015-07-12,-0.5931231518752934
2015-07-19,-0.556669255236042
2015-07-26,-0.559613261890058
2015-08-02,-0.5311922963200842
2015-08-09,-0.5457919865398124
2015-08-16,-0.5389452290362955
2015-08-23,-0.597314072519634
2015-08-30,-0.5943097630486406
2015-09-06,-0.5684679500620421
2015-09-13,-0.5821863487484762
2015-09-20,-0.581794607113963
2015-09-27,-0.5822103818932309
2015-10-04,-0.5781813006397254
2015-10-11,-0.578120403283383
2015-10-18,-0.5831196224227813
2015-10-25,-0.5855022773084906
2015-11-01,-0.6385287579659974
2015-11-08,-0.6866884902843899
2015-11-15,-0.8090081784037483
2015-11-22,-0.791680921355114
2015-11-29,-0.7329565179948191
2015-12-06,-0.7177521604026434
2015-12-13,-0.6681682810246384
2015-12-20,-0.6180795888066146
2015-12-27,-0.4871268180737652
2016-01-03,-0.4840145394436125
2016-01-10,-0.4826633200888125
2016-01-17,-0.5745474222602822
2016-01-24,-0.5699047498995021
2016-01-31,-0.5953616015856749
2016-02-07,-0.5796533092975227
2016-02-14,-0.583027257418937
2016-02-21,-0.5973443000054025
2016-02-28,-0.5978089961109475
2016-03-06,-0.6147813384524304
2016-03-13,-0.6135387047777892
2016-03-20,-0.6139490126354377
2016-03-27,-0.6113852441735782
2016-04-03,-0.613816334592453
2016-04-10,-0.6140558963258933
2016-04-17,-0.6116972550674167
2016-04-24,-0.6254602959291344
2016-05-01,-0.6183679738412715
2016-05-08,-0.6182358407818651
2016-05-15,-0.6152593619773286
2016-05-22,-0.6281685527145465
2016-05-29,-0.7362712317983399
2016-06-05,-0.7546152108932667
2016-06-12,-0.8648699456061703
2016-06-19,-0.9736376524469591
2016-06-26,-1.2285256806017713
2016-07-03,-1.146791662800533
2016-07-10,-1.0571286803538849
2016-07-17,-0.9696119670833123
2016-07-24,-0.9092008313217901
2016-07-31,-0.9392022890046451
2016-08-07,-0.9208964269343614
2016-08-14,-0.9401865877607667
2016-08-21,-0.9349630951637663
2016-08-28,-0.8967284154734321
2016-09-04,-0.8881292822863476
2016-09-11,-0.869976579736435
2016-09-18,-0.6580395616599966
2016-09-25,-0.6408279588162475
2016-10-02,-0.591506337182565
2016-10-09,-0.5764639702361013
2016-10-16,-0.5663528601752745
2016-10-23,-0.5618192760676561
2016-10-30,-0.5504224510943551
2016-11-06,-0.5346685931405042
2016-11-13,-0.4932372884125627
2016-11-20,-0.4697191410107174
2016-11-27,-0.4700980833938315
2016-12-04,-0.45275265473228227
2016-12-11,-0.424522674654935
2016-12-18,-0.3210717111247462
2016-12-25,-0.3306410160721338
2017-01-01,-0.33874017072305357
2017-01-08,-0.36849682350253293
2017-01-15,-0.22674910688722502
2017-01-22,-0.08267570555898036
2017-01-29,-0.08336615088369553
2017-02-05,-0.07080076385994787
2017-02-12,-0.03687970804850478
2017-02-19,-0.034373668360075875
2017-02-26,-0.0381212018718077
2017-03-05,-0.03876876858469304
2017-03-12,-0.02771772439267558
2017-03-19,-0.051703533076423704
2017-03-26,-0.06117528364089628
2017-04-02,-0.052079602506291164
2017-04-09,-0.05402461888987913
2017-04-16,-0.03527775466479027
2017-04-23,-0.035213100023774695
2017-04-30,-0.03614542222495306
2017-05-07,-0.022566960140863207
2017-05-14,0.04913194728407072
2017-05-21,0.10791788956518608
2017-05-28,0.11489873836735957
2017-06-04,0.12447154975838036
2017-06-11,0.1692642208044471
2017-06-18,0.14144078034042754
2017-06-25,0.24412408235065403
2017-07-02,0.24545654787517565
2017-07-09,0.24655262082053622
2017-07-16,0.20748990067631773
2017-07-23,0.1866695914086094
2017-07-30,0.18543301834510587
2017-08-06,0.2752667409230253
2017-08-13,0.2526854880705189
2017-08-20,0.28282449247330754
2017-08-27,0.2905237524854512
2017-09-03,0.3019832145087462
2017-09-10,0.32144843083233443
2017-09-17,0.32368869849030396
2017-09-24,0.32278842282759534
2017-10-01,0.3413895702149564
2017-10-08,0.3409383129368593
2017-10-15,0.33369261301124875
2017-10-22,0.3337342528311721
2017-10-29,0.3349687066651609
2017-11-05,0.32048509194748365
2017-11-12,0.2929599652197823
2017-11-19,0.2345723024293351
2017-11-26,0.23281954356045795
2017-12-03,0.2093539238549114
2017-12-10,0.13002959902360658
2017-12-17,0.07487748380559905
2017-12-24,-0.000454469374328049
2017-12-31,0.003397663224895979
2018-01-07,-0.02560588726115566
2018-01-14,-0.04666996657508019
2018-01-21,-0.03943234594937552
2018-01-28,-0.024242802462679146
2018-02-04,-0.13186554029845182
2018-02-11,-0.11875008041237933
2018-02-18,-0.2220988695171683
2018-02-25,-0.22626332217479134
2018-03-04,-0.2722891271084988
2018-03-11,-0.29063042159771335
2018-03-18,-0.32175797969708125
2018-03-25,-0.3216150510842645
2018-04-01,-0.41774538502808695
2018-04-08,-0.4201006537749585
2018-04-15,-0.49809900136917
2018-04-22,-0.5034681597963138
2018-04-29,-0.5211154425176663
2018-05-06,-0.5240593594096572
2018-05-13,-0.5457484994834482
2018-05-20,-0.5051268875032067
2018-05-27,-0.3032726341979011
2018-06-03,-0.30600666261006004
2018-06-10,-0.29999994784072886
2018-06-17,-0.2896407047719127
2018-06-24,-0.19949116087177587
2018-07-01,-0.20359197807380103
2018-07-08,-0.20279213396980109
2018-07-15,-0.18201187261392343
2018-07-22,-0.23046821974571807
2018-07-29,-0.2606948768117402
2018-08-05,-0.289806918680023
2018-08-12,-0.28776952044842896
2018-08-19,-0.29177540103979727
2018-08-26,-0.2906614111166664
2018-09-02,-0.31144411247417786
2018-09-09,-0.34051488008912345
2018-09-16,-0.3448620688377187
2018-09-23,-0.3493504009182837
2018-09-30,-0.344203603268476
2018-10-07,-0.22867313919342258
2018-10-14,-0.2331119687994343
2018-10-21,-0.23444600319751863
2018-10-28,-0.23383432562533651
2018-11-04,-0.21315847457792403
2018-11-11,-0.15750003157134432
2018-11-18,-0.14948554038071785
2018-11-25,-0.3797061369248605
2018-12-02,-0.3780591366880912
2018-12-09,-0.3861617162193481
2018-12-16,-0.3893410048987419
2018-12-23,-0.41131876520241717
2018-12-30,-0.4199688220482741
2019-01-06,-0.42004478383687377
2019-01-13,-0.44838884941584456
2019-01-20,-0.45083955356325367
2019-01-27,-0.4030492526140697
2019-02-03,-0.39347279296065374
2019-02-10,-0.3943842193703984
2019-02-17,-0.3487680004716499
2019-02-24,-0.340879528041775
2019-03-03,-0.33233887384218275
2019-03-10,-0.3309471201068856
2019-03-17,-0.3274122915334428
2019-03-24,-0.3223206152431888
2019-03-31,-0.21112448794356847
2019-04-07,-0.2870278699219689
2019-04-14,-0.28550963301330085
2019-04-21,-0.2843216229874322
2019-04-28,-0.25772395991288655
2019-05-05,-0.26465672591720524
2019-05-12,-0.3219181657599567
2019-05-19,-0.36773719689856504
2019-05-26,-0.29601865404091976
2019-06-02,-0.2860729128201726
2019-06-09,-0.31878755114413854
2019-06-16,-0.3743375665725823
2019-06-23,-0.4520312975822227
2019-06-30,-0.45292988538021284
2019-07-07,-0.46581007062214
2019-07-14,-0.4526413492900891
2019-07-21,-0.4436506544277725
2019-07-28,-0.4692238367175896
2019-08-04,-0.5064773761151831
2019-08-11,-0.4923506344057078
2019-08-18,-0.5242248538582748
2019-08-25,-0.525589284517605
2019-09-01,-0.46365775859133995
2019-09-08,-0.47186275400008615
2019-09-15,-0.16645610600661054
2019-09-22,-0.1499880753490741
2019-09-29,-0.21034437728608296
2019-10-06,-0.17700014491271235
2019-10-13,-0.18073330856753408
2019-10-20,-0.17938473189341908
2019-10-27,-0.20832705359753897
2019-11-03,-0.1749481417672669
2019-11-10,-0.1748216829183659
2019-11-17,-0.16498993957468505
2019-11-24,-0.2162652166113404
2019-12-01,-0.21574788104728398
2019-12-08,-0.21493791775294704
2019-12-15,-0.2177584627695578
2019-12-22,-0.22008053683157175
2019-12-29,-0.21951439907998194
2020-01-05,-0.21964309635225923
2020-01-12,-0.23532440858672715
2020-01-19,-0.24083247307770964
2020-01-26,-0.23296581028860555
2020-02-02,-0.22543325392428926
2020-02-09,-0.23185579966380704
2020-02-16,-0.23271272371425078
2020-02-23,-0.23159846857058433
2020-03-01,-0.2780579441599952
2020-03-08,-0.2491795758996563
2020-03-15,-0.7558484629543738
2020-03-22,-0.7680825766746889
2020-03-29,-0.7615089767046338
2020-04-05,-0.8302292506373625
2020-04-12,-0.8189397980906359
2020-04-19,-0.8187051055171837
2020-04-26,-0.7739345003298169
2020-05-03,-0.8548062822073177
2020-05-10,-0.8073444603203568
2020-05-17,-0.8456033240429134
2020-05-24,-0.8423511769172894
2020-05-31,-0.8419574040742855
2020-06-07,-0.8348995232488438
2020-06-14,-0.8541401924675697
2020-06-21,-0.7112944927927637
2020-06-28,-0.6995283232433224
2020-07-05,-0.5807378419723347
2020-07-12,-0.5577802875995973
2020-07-19,-0.529042581774116
2020-07-26,-0.45787126486484125
2020-08-02,-0.4690056340010567
2020-08-09,-0.43337519713795036
2020-08-16,-0.3654694075689559
2020-08-23,-0.3545262622199895
2020-08-30,-0.203417316914385
2020-09-06,-0.2557785703668312
2020-09-13,-0.246193053560982
2020-09-20,-0.22700146032041343
2020-09-27,-0.22258429023006238
2020-10-04,-0.23060294986563476
2020-10-11,-0.22855393100604784
2020-10-18,-0.20849287343235023
2020-10-25,-0.15746845066729662
2020-11-01,-0.14551711717620638
2020-11-08,-0.15127121120408388
2020-11-15,-0.05047435977305684
2020-11-22,0.038969014499706155
2020-11-29,0.037348471081111195
2020-12-06,0.036501440814528996
2020-12-13,0.03879484934833982
2020-12-20,0.017608829845256732
2020-12-27,0.008802601782035816
2021-01-03,-0.04495833471773959
2021-01-10,-0.06744247544410237
2021-01-17,-0.0649005197796161
2021-01-24,-0.06723657291953282
2021-01-31,-0.04988466510131946
2021-02-07,-0.06916546891652559
2021-02-14,-0.12648077363834742
2021-02-21,-0.16158007951642298
2021-02-28,-0.2484635409496298
2021-03-07,-0.2673241643682599
2021-03-14,-0.2946934892116055
2021-03-21,-0.2949479319697416
2021-03-28,-0.28342177678747404
2021-04-04,-0.26259593920172275
2021-04-11,-0.23492012615067562
2021-04-18,-0.21871130340679656
2021-04-25,-0.2545663276638402
2021-05-02,-0.28915298783419385
2021-05-09,-0.2895204127307675
2021-05-16,-0.4136205977138644
2021-05-23,-0.6355362324981862
2021-05-30,-0.6264791785320728
2021-06-06,-0.537357539609436
2021-06-13,-0.5546353647763503
2021-06-20,-0.5670966971588626
2021-06-27,-0.558624102630359
2021-07-04,-0.5374271526687989
2021-07-11,-0.49152335387286095
2021-07-18,-0.5119031479635993
2021-07-25,-0.4481516328943574
2021-08-01,-0.486980333500672
2021-08-08,-0.47927978522907405
2021-08-15,-0.49313661439991807
2021-08-22,-0.48206989824963214
2021-08-29,-0.4815795528756911
2021-09-05,-0.4912141922240863
2021-09-12,-0.5222397858132071
2021-09-19,-0.4987588341269149
2021-09-26,-0.47728294359298035
2021-10-03,-0.5111036956103446
2021-10-10,-0.5397214571062697
2021-10-17,-0.5860686966773004
2021-10-24,-0.5857608120496324
2021-10-31,-0.5878245063676099
2021-11-07,-0.5617321401998975
2021-11-14,-0.5597423963643016
2021-11-21,-0.575531980309133
2021-11-28,-0.5755480428663229
2021-12-05,-0.6256662531376026
2021-12-12,-0.6037406115158805
2021-12-19,-0.43722258545065407
2021-12-26,-0.4605837557074265
2022-01-02,-0.45620833640812525
2022-01-09,-0.447804348829184
2022-01-16,-0.45440246542847934
2022-01-23,-0.4845680111873451
2022-01-30,-0.48943816912731786
2022-02-06,-0.5380748647582592
2022-02-13,-0.5238753410887458
2022-02-20,-0.5091264208229668
2022-02-27,-0.49613430230718825
2022-03-06,-0.4972581372843185
2022-03-13,-0.4655238906082415
2022-03-20,-0.4796534818154635
2022-03-27,-0.5511785311920722
2022-04-03,-0.5468039011426507
2022-04-10,-0.5498665185753833
2022-04-17,-0.5521216008303289
2022-04-24,-0.547914885971987
2022-05-01,-0.5294143484794579
2022-05-08,-0.5560408740975888
2022-05-15,-0.42478546265713024
2022-05-22,-0.4238449320412914
2022-05-29,-0.42103298916322157
2022-06-05,-0.41508646605144833
2022-06-12,-0.4337584212091986
2022-06-19,-0.6316312657204682
2022-06-26,-0.6359163715216427
2022-07-03,-0.6611249508508795
2022-07-10,-0.6849965199415641
2022-07-17,-0.5363316359562408
2022-07-24,-0.5360932779616555
2022-07-31,-0.5326722723530039
2022-08-07,-0.5291877627119752
2022-08-14,-0.5293347372251868
2022-08-21,-0.5352193301430812
2022-08-28,-0.5594824807151099
2022-09-04,-0.5503485193767131
2022-09-11,-0.5709696691700932
2022-09-18,-0.4499815411832116
2022-09-25,-0.45491606291651443
2022-10-02,-0.4546210596818816
2022-10-09,-0.45457480731310906
2022-10-16,-0.44953295903362794
2022-10-23,-0.42009372457335514
2022-10-30,-0.41812630460377004
2022-11-06,-0.4154525113756789
2022-11-13,-0.5966054476732779
2022-11-20,-0.596483886409817
2022-11-27,-0.5939991886222502
2022-12-04,-0.5860175804322002
2022-12-11,-0.5735483001309901
2022-12-18,-0.5776859405368905
2022-12-25,-0.5295167554740943
2023-01-01,-0.5323738045042539
2023-01-08,-0.5283363563662562
2023-01-15,-0.6404032768622148
2023-01-22,-0.6588273563168262
2023-01-29,-0.658739105512041
2023-02-05,-0.6651553940552462
2023-02-12,-0.6811162878994936
2023-02-19,-0.6686599665189853
2023-02-26,-0.6741639859572208
2023-03-05,-0.685448246571703
2023-03-12,-0.6869020595330859
2023-03-19,-1.0140510918842842
2023-03-26,-1.0138358623151085
2023-04-02,-0.9838698350273826
2023-04-09,-0.9842732559126169
2023-04-16,-1.0154011543924888
2023-04-23,-1.004001495638678
2023-04-30,-0.8950392488312536
2023-05-07,-0.8993902111445484
2023-05-14,-0.9243216544491953
2023-05-21,-0.926400488772832
2023-05-28,-0.934337147993946
2023-06-04,-0.9313609828342667
2023-06-11,-0.9244577079624898
2023-06-18,-0.8905478162280585
2023-06-25,-1.0023891488106111
2023-07-02,-0.9943702712520016
2023-07-09,-0.9956136227981108
2023-07-16,-0.9705091866684833
2023-07-23,-0.9698407524935961
2023-07-30,-0.9816567278829998
2023-08-06,-0.9851441902137315
2023-08-13,-0.9065907105610677
2023-08-20,-1.013727508576335
2023-08-27,-1.0115663866292373
2023-09-03,-0.8375035293625915
2023-09-10,-0.8309773652856406
2023-09-17,-0.8203255799437911
2023-09-24,-0.8170039080891394
2023-10-01,-0.8181079458792297
2023-10-08,-0.8049413051922938
2023-10-15,-0.7844273834722516
2023-10-22,-0.7989003668666915
2023-10-29,-0.8540456344326333
2023-11-05,-0.8541972961847163
2023-11-12,-0.8376113319665094
2023-11-19,-0.8216752440883208
2023-11-26,-0.8236363323073833
2023-12-03,-0.8282791918994011
2023-12-10,-0.8559212452949202
2023-12-17,-0.8635576407642767
2023-12-24,-0.8409112313273359
2023-12-31,-0.8447521140979033
2024-01-07,-0.7675292903287646
2024-01-14,-0.758758023163124
2024-01-21,-0.7225245000762092
2024-01-28,-0.7215212574382218
2024-02-04,-0.6061612876402959
2024-02-11,-0.6539605623876111
2024-02-18,-0.6744503589142183
2024-02-25,-0.6463860111417234
2024-03-03,-0.7436938491469692
2024-03-10,-0.7803349235053624
2024-03-17,-0.7480224637824178
2024-03-24,-0.7222187756886158
2024-03-31,-0.7327604602806943
2024-04-07,-0.7276805446479857
2024-04-14,-0.7401790758103454
2024-04-21,-0.7012863052048908
2024-04-28,-0.7048302308926285
2024-05-05,-0.7054284250898463
2024-05-12,-0.6259293948994201
2024-05-19,-0.6061006600901868
2024-05-26,-0.5880264573175417
2024-06-02,-0.5886213531080319
2024-06-09,-0.5878800157798705
2024-06-16,-0.5987275397109879
2024-06-23,-0.5726286164002558
2024-06-30,-0.5709761036850828
2024-07-07,-0.6257352872653071
2024-07-14,-0.6272226320409774
2024-07-21,-0.6496997379497943
2024-07-28,-0.6503948550044311
2024-08-04,-0.7570466428960149
2024-08-11,-0.7530623817839504
2024-08-18,-0.7529509092937541
2024-08-25,-0.7787838253629293
2024-09-01,-0.8698867101054817
2024-09-08,-0.733838412483721
2024-09-15,-0.7506444909174774
2024-09-22,-0.7644619385767862
2024-09-29,-0.7536890752695061
2024-10-06,-0.7487487573000833
2024-10-13,-0.7327758992429143
2024-10-20,-0.7664193087771708
2024-10-27,-0.7338571457419719
2024-11-03,-0.7336883405822675
2024-11-10,-0.8005356793032018
2024-11-17,-0.8560365825652843
2024-11-24,-0.8941230816368863
2024-12-01,-0.8878387879063036
2024-12-08,-0.8937688221761163
2024-12-15,-0.9015801724072732
2024-12-22,-0.9479063556390618
2024-12-29,-0.9205637276669965
2025-01-05,-0.935110449082326
2025-01-12,-0.9097437600487251
2025-01-19,-0.9307096042225393
2025-01-26,-0.9307802545711317
2025-02-02,-0.938014335442807
2025-02-09,-0.9320830953750943
2025-02-16,-0.9296040254703907
2025-02-23,-0.9181461640025026
2025-03-02,-0.9040714282594168
2025-03-09,-1.1143850689440045
2025-03-16,-1.1100642340212128
2025-03-23,-1.1153551121187077
2025-03-30,-1.1286205039194628
2025-04-06,-1.1089780750923406
2025-04-13,-1.0696945491088476
2025-04-20,-1.0303285785019305
2025-04-27,-1.0817031207286958
2025-05-04,-1.064555006867261
2025-05-11,-1.1163178190132135
2025-05-18,-1.0255438900822351
2025-05-25,-0.991383939684433
2025-06-01,-0.9768615429354761
2025-06-08,-0.9771120246785878
2025-06-15,-0.9754826377470671
2025-06-22,-0.9856849365913128
2025-06-29,-1.0331656744385955
2025-07-06,-1.0165157489453125
2025-07-13,-1.0919628567252224
2025-07-20,-1.0714978067907057
2025-07-27,-1.029127623261834
2025-08-03,-0.9558489009237986
2025-08-10,-0.9476591987323489
2025-08-17,-0.9476866904905811
2025-08-24,-0.9491115856124167
2025-08-31,-0.953899221456271
2025-09-07,-0.9643834761347909
2025-09-14,-0.8995474312207824
2025-09-21,-0.887515995106601
2025-09-28,-0.8872005553533121
2025-10-05,-0.9500488612943125
2025-10-12,-0.9525076893857938
2025-10-19,-0.9380501070670476
2025-10-26,-0.9299944510469329
2025-11-02,-0.9320800897162569
2025-11-09,-0.9228976987161255
2025-11-16,-0.97020299744605
