time,equity
2016-02-07,1.3666801946925247
2016-02-14,1.4796009051910748
2016-02-21,1.598245442412659
2016-02-28,1.5777851622183487
2016-03-06,1.470692050191856
2016-03-13,1.5002027627409837
2016-03-20,1.5011174120129347
2016-03-27,1.549926150552193
2016-04-03,1.5303218590461523
2016-04-10,1.53717398516616
2016-04-17,1.5640791806781449
2016-04-24,1.6880969736225107
2016-05-01,1.6575973899687833
2016-05-08,1.680796434340922
2016-05-15,1.678897886500868
2016-05-22,1.604948739920286
2016-05-29,1.921855830127869
2016-06-05,2.095217941978361
2016-06-12,2.442229542923455
2016-06-19,2.7933213676368913
2016-06-26,2.296662656004623
2016-07-03,2.413660201720352
2016-07-10,2.367792303385478
2016-07-17,2.481199385632017
2016-07-24,2.409448524309808
2016-07-31,2.276153541492738
2016-08-07,2.166601094292384
2016-08-14,2.0815546506470977
2016-08-21,2.1158174008215465
2016-08-28,2.0950998892416446
2016-09-04,2.224184266252196
2016-09-11,2.215833679156927
2016-09-18,2.227807386284464
2016-09-25,2.18801358121639
2016-10-02,2.228591057993416
2016-10-09,2.2480900018601577
2016-10-16,2.342122742046445
2016-10-23,2.3750878031686256
2016-10-30,2.547661313037409
2016-11-06,2.6080017858125473
2016-11-13,2.5633007373620593
2016-11-20,2.6606572538431705
2016-11-27,2.651150163282345
2016-12-04,2.791911555759229
2016-12-11,2.8069061246372553
2016-12-18,2.880264248758542
2016-12-25,3.2641267458243632
2017-01-01,3.632993862646308
2017-01-08,3.324169400827887
2017-01-15,3.0038128104539714
2017-01-22,3.360533972310323
2017-01-29,3.3356339704238747
2017-02-05,3.6960558238392327
2017-02-12,3.665923195898415
2017-02-19,3.857143257511091
2017-02-26,4.30495527435976
2017-03-05,4.649446223749332
2017-03-12,4.487241116022951
2017-03-19,3.7166473528552024
2017-03-26,3.508042005724461
2017-04-02,4.02754955970279
2017-04-09,4.421251290977499
2017-04-16,4.275740405109796
2017-04-23,4.553736987278892
2017-04-30,5.0344467040888
2017-05-07,5.560171006038015
2017-05-14,6.53767786515243
2017-05-21,7.450715410583915
2017-05-28,8.108195466154765
2017-06-04,9.198515335198563
2017-06-11,10.83501982045662
2017-06-18,9.137387404437046
2017-06-25,9.099189734719587
2017-07-02,9.176214268384026
2017-07-09,9.129952093862968
2017-07-16,6.960832429264658
2017-07-23,9.042907043533866
2017-07-30,9.03587728919955
2017-08-06,9.911527416043187
2017-08-13,11.43007730694728
2017-08-20,11.470167160565099
2017-08-27,11.94210324334593
2017-09-03,12.452836789947735
2017-09-10,11.790810204129588
2017-09-17,10.789012357540642
2017-09-24,10.725334323359084
2017-10-01,12.009832629519803
2017-10-08,12.408107273622026
2017-10-15,14.391940917211457
2017-10-22,14.950652961432475
2017-10-29,15.275116730259047
2017-11-05,17.45436906891917
2017-11-12,14.645552378422966
2017-11-19,18.63320569278036
2017-11-26,21.004028858453836
2017-12-03,24.45400756528386
2017-12-10,32.21549129757758
2017-12-17,39.092478643713044
2017-12-24,29.57678111766758
2017-12-31,29.385768061826337
2018-01-07,33.59380649683444
2018-01-14,28.947853581905854
2018-01-21,24.833700625419354
2018-01-28,25.186276849525704
2018-02-04,19.05616758917465
2018-02-11,16.47933215760788
2018-02-18,16.47933215760788
2018-02-25,16.47933215760788
2018-03-04,16.47933215760788
2018-03-11,16.47933215760788
2018-03-18,16.47933215760788
2018-03-25,16.47933215760788
2018-04-01,16.47933215760788
2018-04-08,16.47933215760788
2018-04-15,16.47933215760788
2018-04-22,16.47933215760788
2018-04-29,16.47933215760788
2018-05-06,16.47933215760788
2018-05-13,16.47933215760788
2018-05-20,16.47933215760788
2018-05-27,16.47933215760788
2018-06-03,16.47933215760788
2018-06-10,16.47933215760788
2018-06-17,16.47933215760788
2018-06-24,16.47933215760788
2018-07-01,16.47933215760788
2018-07-08,16.47933215760788
2018-07-15,16.47933215760788
2018-07-22,16.47933215760788
2018-07-29,16.47933215760788
2018-08-05,16.47933215760788
2018-08-12,16.47933215760788
2018-08-19,16.47933215760788
2018-08-26,16.47933215760788
2018-09-02,16.47933215760788
2018-09-09,16.47933215760788
2018-09-16,16.47933215760788
2018-09-23,16.47933215760788
2018-09-30,16.47933215760788
2018-10-07,16.47933215760788
2018-10-14,16.47933215760788
2018-10-21,16.47933215760788
2018-10-28,16.47933215760788
2018-11-04,16.47933215760788
2018-11-11,16.47933215760788
2018-11-18,16.47933215760788
2018-11-25,16.47933215760788
2018-12-02,16.47933215760788
2018-12-09,16.47933215760788
2018-12-16,16.47933215760788
2018-12-23,16.47933215760788
2018-12-30,16.47933215760788
2019-01-06,16.47933215760788
2019-01-13,16.47933215760788
2019-01-20,16.47933215760788
2019-01-27,16.47933215760788
2019-02-03,16.47933215760788
2019-02-10,16.47933215760788
2019-02-17,16.47933215760788
2019-02-24,16.47933215760788
2019-03-03,16.47933215760788
2019-03-10,16.47933215760788
2019-03-17,16.47933215760788
2019-03-24,16.47933215760788
2019-03-31,16.47933215760788
2019-04-07,16.47933215760788
2019-04-14,16.05229490981132
2019-04-21,16.48476081387938
2019-04-28,16.02697376302305
2019-05-05,17.831430115797644
2019-05-12,21.611260340166442
2019-05-19,25.586726635308064
2019-05-26,27.17982155226989
2019-06-02,27.219755494362808
2019-06-09,23.7636089768684
2019-06-16,28.07629411463029
2019-06-23,33.60130332663418
2019-06-30,33.751307916271614
2019-07-07,35.66124217683259
2019-07-14,32.009547744461536
2019-07-21,32.96403940485795
2019-07-28,29.664687452030837
2019-08-04,34.19922106213959
2019-08-11,35.89162840753614
2019-08-18,32.15969294813547
2019-08-25,31.440773088075755
2019-09-01,30.390438644291372
2019-09-08,32.39613066956071
2019-09-15,32.08143524346885
2019-09-22,31.274724032767796
2019-09-29,25.103506105696578
2019-10-06,24.450126885997246
2019-10-13,25.809319023873723
2019-10-20,25.567944556991538
2019-10-27,29.75299010857916
2019-11-03,28.668112109335198
2019-11-10,28.149052704474997
2019-11-17,26.475187952823447
2019-11-24,21.61361825736336
2019-12-01,22.63421272216229
2019-12-08,22.807306839921118
2019-12-15,22.157262869266837
2019-12-22,22.730205174197025
2019-12-29,22.593514414270427
2020-01-05,22.521844700388943
2020-01-12,23.79658184944938
2020-01-19,24.61028520735944
2020-01-26,24.4336627444546
2020-02-02,25.625120511129488
2020-02-09,26.88845975253373
2020-02-16,26.578675433285206
2020-02-23,26.61104242810194
2020-03-01,24.38370027147287
2020-03-08,23.71107927170702
2020-03-15,19.429364744987602
2020-03-22,20.163917153758057
2020-03-29,20.27955380002176
2020-04-05,21.658470760267925
2020-04-12,21.95084999341325
2020-04-19,22.217897130758825
2020-04-26,23.048751389136882
2020-05-03,24.936262837051217
2020-05-10,24.65336448127524
2020-05-17,26.159198537389116
2020-05-24,24.795305785367713
2020-05-31,25.772290479466925
2020-06-07,26.260439900214003
2020-06-14,25.630674704442768
2020-06-21,25.540112502196003
2020-06-28,25.265087521838254
2020-07-05,25.22080482493806
2020-07-12,25.54684962511371
2020-07-19,25.43750237607474
2020-07-26,26.55044190456016
2020-08-02,28.35606550353964
2020-08-09,29.26890004499026
2020-08-16,29.609950947217243
2020-08-23,29.245696807321387
2020-08-30,29.297629152240837
2020-09-06,27.047551752649415
2020-09-13,27.15529285630499
2020-09-20,28.08711228923962
2020-09-27,27.834359488556785
2020-10-04,27.68929242276746
2020-10-11,28.798464892285708
2020-10-18,28.971787761874907
2020-10-25,31.38737870041173
2020-11-01,32.46949199840681
2020-11-08,35.2136162403664
2020-11-15,35.97120982393374
2020-11-22,39.85593443016033
2020-11-29,39.40173130497981
2020-12-06,41.21565476704733
2020-12-13,40.90401118066684
2020-12-20,47.70940333834916
2020-12-27,52.22660732756909
2021-01-03,62.883374638727986
2021-01-10,70.74563245734709
2021-01-17,67.22905842560188
2021-01-24,61.23087638329807
2021-01-31,62.69660011657524
2021-02-07,71.79414833803882
2021-02-14,87.08878978890999
2021-02-21,100.5843249935907
2021-02-28,81.68745056543409
2021-03-07,90.60106805772803
2021-03-14,104.3273605647633
2021-03-21,100.5021723922005
2021-03-28,97.80194914976973
2021-04-04,101.67612685609699
2021-04-11,104.36986975344233
2021-04-18,98.85489744142205
2021-04-25,87.27106704264216
2021-05-02,99.13978258861937
2021-05-09,101.81033100626784
2021-05-16,82.71941786782392
2021-05-23,65.21235622446848
2021-05-30,66.57883220292962
2021-06-06,66.68534664224543
2021-06-13,71.67338150836906
2021-06-20,66.4975452794772
2021-06-27,64.79567793482957
2021-07-04,66.11725923078221
2021-07-11,64.40960851718289
2021-07-18,60.439592315215535
2021-07-25,65.75045727620659
2021-08-01,73.29758174975369
2021-08-08,79.52844357835093
2021-08-15,84.35656358586195
2021-08-22,87.91912152538606
