level,stop_sigma,time_stop,window,target,n,gross_exp,gross_pf,gross_sharpe,net_exp,pos_years,n_years,wr,max_dd,share_top5
2.5,3.0,120,"(480, 570)",l1,907,0.38916796722580177,1.5481687398960495,2.6299150457587817,-0.16283203277419828,10,10,0.7177508269018743,-31.20886463997249,0.14991888001606704
2.5,3.0,180,"(420, 570)",vwap,1165,0.5231856103071254,1.3755092716374135,2.082792519268238,-0.028814389692874642,10,10,0.6532188841201717,-45.02346754253506,0.17289580057602866
2.5,3.0,180,"(420, 570)",l1,1269,0.33109378224554936,1.4673609789699995,2.3789408986152,-0.22090621775445068,10,10,0.7115839243498818,-35.19227874150033,0.12594706602943143
2.5,3.0,180,"(450, 570)",vwap,1008,0.5018335628567373,1.349779952181777,1.93726543278633,-0.05016643714326274,9,10,0.6527777777777778,-60.96198929981665,0.20006614536664066
2.5,3.0,180,"(450, 570)",l1,1096,0.3660401146082823,1.5194540182561747,2.5329271425949607,-0.18595988539171776,10,10,0.7208029197080292,-33.43895552263734,0.1319050628714732
2.5,3.0,180,"(480, 570)",vwap,840,0.5427331083210657,1.376254388012181,2.035517296265814,-0.009266891678934353,10,10,0.6583333333333333,-52.636290936515934,0.22198735620962662
2.5,3.0,180,"(480, 570)",l1,907,0.372580992998238,1.5134467068092605,2.472388586522173,-0.17941900700176205,10,10,0.7166482910694597,-34.6632711291486,0.15659313513316447
2.5,3.0,240,"(420, 570)",vwap,1165,0.5339787164034305,1.3817924236511812,2.1150089506624137,-0.018021283596569515,10,10,0.6575107296137339,-45.02346754253506,0.16940112436160648
2.5,3.0,240,"(420, 570)",l1,1269,0.3356183773933188,1.47679291288606,2.4240521819099463,-0.21638162260668126,10,10,0.7115839243498818,-35.19227874150033,0.12424912717322652
2.5,3.0,240,"(450, 570)",vwap,1008,0.5177472044244625,1.3631487554936121,2.0016994770802454,-0.03425279557553751,9,10,0.6557539682539683,-60.96198929981665,0.1939168491464124
2.5,3.0,240,"(450, 570)",l1,1096,0.3695794990846844,1.5271244640236858,2.56704333981976,-0.18242050091531564,10,10,0.7208029197080292,-33.43895552263734,0.13064183606088875
2.5,3.0,240,"(480, 570)",vwap,840,0.5386013456753578,1.3704626952299865,2.0078139527577314,-0.013398654324642267,10,10,0.6595238095238095,-52.636290936515934,0.22369028375255043
2.5,3.0,240,"(480, 570)",l1,907,0.37685791183631595,1.522419757000371,2.5115854663341923,-0.1751420881636841,10,10,0.7166482910694597,-34.6632711291486,0.15481597692968854
